"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2649.5","2602","2528.75","2722.75","2748.5","2821.75"
"6E","1.2347","1.2231","1.2044","1.2534","1.2605","1.2792"
"6B","138.71","137.39","135.28","140.82","141.61","143.72"
"6J","93","92.435","91.445","93.99","94.415","95.405"
"6A","78.13","77.14","75.55","79.72","80.32","81.91"
"6C","79.295","78.7","77.715","80.28","80.67","81.655"
"NG","2.553","2.519","2.451","2.621","2.655","2.723"
"CL","58.94","57.29","54.67","61.56","62.53","65.15"
"RB","167.1","162.89","156.03","173.96","176.61","183.47"
"SI","16.515","16.155","15.605","17.065","17.255","17.805"
"HG","317.25","310.9","301.35","326.8","330","339.55"
"GC","1334.5","1311","1275.7","1369.8","1381.6","1416.9"
"ZT","106.46875","106.390625","106.203125","106.65625","106.765625","106.953125"
"ZF","113.984375","113.765625","113.15625","114.59375","114.984375","115.59375"
"ZN","120","119.65625","118.703125","120.953125","121.5625","122.515625"
"ZB","142.65625","141.9375","139.9375","144.65625","145.9375","147.9375"
"UB","154.40625","153.5","150.90625","157","158.6875","161.28125"
"ZC","365.25","363.25","359.75","368.75","370.25","373.75"
"ZS","1009.25","1001","987.75","1022.5","1027.5","1040.75"
"ZW","452.75","450","443.5","459.25","463","469.5"
"TN","127.40625","126.953125","125.671875","128.6875","129.515625","130.796875"
"6S","107.11","106.53","105.53","108.11","108.53","109.53"
"NQ","6536.5","6386","6158","6764.5","6842","7070"
"NIY","21110","20730","20155","21685","21880","22455"
"YM","24477","24092","23500","25069","25276","25868"
"FGBL","157.65","157.32","156.64","158.33","158.68","159.36"
"FGBX","158.18","157.54","156.18","159.54","160.26","161.62"
"FDAX","12152","11929.5","11566","12515.5","12656.5","13020"
"FBTP","135.28","134.83","134.07","136.04","136.35","137.11"
"FOAT","152.25","151.92","151.24","152.93","153.28","153.96"
"FESX","3328","3279","3198","3409","3441","3522"
"R","120.53","120.23","119.58","121.18","121.53","122.18"
"Z","7101.5","7039.5","6930","7211","7258.5","7368"
