"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2723.25","2715.75","2699.5","2739.5","2748.25","2764.5"
"6E","1.1943","1.19145","1.18455","1.2012","1.20525","1.21215"
"6B","135.56","135.27","134.64","136.19","136.53","137.16"
"6J","91.255","91.13","90.755","91.63","91.88","92.255"
"6A","75.14","75","74.61","75.53","75.78","76.17"
"6C","78.03","77.89","77.535","78.385","78.6","78.955"
"NG","2.812","2.783","2.737","2.858","2.875","2.921"
"CL","70.43","69.9","68.98","71.35","71.74","72.66"
"RB","217.68","215.35","211.61","221.42","222.83","226.57"
"SI","16.525","16.4","16.16","16.765","16.88","17.12"
"HG","307","304.75","299.5","312.25","315.25","320.5"
"GC","1313.3","1308.5","1299.3","1322.5","1326.9","1336.1"
"ZT","105.921875","105.890625","105.84375","105.96875","105.984375","106.03125"
"ZF","113.171875","113.109375","112.96875","113.3125","113.390625","113.53125"
"ZN","119.125","118.984375","118.671875","119.4375","119.609375","119.921875"
"ZB","142.4375","142.125","141.375","143.1875","143.625","144.375"
"UB","155.90625","155.5","154.5","156.90625","157.5","158.5"
"ZC","394.5","392.75","389.5","397.75","399.25","402.5"
"ZS","1004.75","991.5","967.75","1028.5","1039","1062.75"
"ZW","487.5","484","474.25","497.25","503.5","513.25"
"TN","127.015625","126.8125","126.328125","127.5","127.78125","128.265625"
"6S","100.07","99.88","99.38","100.57","100.88","101.38"
"NQ","6952","6929.75","6877.75","7004","7033.75","7085.75"
"NIY","22765","22650","22475","22940","23000","23175"
"YM","24827","24769","24641","24955","25025","25153"
"FGBL","157.85","157.55","156.67","158.73","159.31","160.19"
"FGBX","162","161.48","159.94","163.54","164.56","166.1"
"FDAX","12934","12887.5","12798","13023.5","13066.5","13156"
"FBTP","137.12","136.76","135.88","138","138.52","139.4"
"FOAT","152.94","152.67","151.87","153.74","154.27","155.07"
"FESX","3520","3509","3490","3539","3547","3566"
"R","121.57","121.37","120.89","122.05","122.33","122.81"
"Z","7665","7644","7602.5","7706.5","7727","7768.5"
