"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2709.25","2695.75","2673.5","2731.5","2740.25","2762.5"
"6E","1.17865","1.1745","1.16565","1.1875","1.1922","1.20105"
"6B","134.74","134.44","133.82","135.36","135.68","136.3"
"6J","90.735","90.6","90.31","91.025","91.18","91.47"
"6A","74.7","74.22","73.48","75.44","75.7","76.44"
"6C","77.87","77.49","76.9","78.46","78.67","79.26"
"NG","2.803","2.79","2.758","2.835","2.854","2.886"
"CL","70.91","70.34","69.44","71.81","72.14","73.04"
"RB","221.03","217.5","212.14","226.39","228.22","233.58"
"SI","16.23","16.095","15.86","16.465","16.565","16.8"
"HG","305.15","303.2","299.85","308.5","309.9","313.25"
"GC","1286.2","1281","1270.8","1296.4","1301.4","1311.6"
"ZT","105.828125","105.8125","105.765625","105.875","105.90625","105.953125"
"ZF","112.796875","112.71875","112.53125","112.984375","113.09375","113.28125"
"ZN","118.40625","118.25","117.90625","118.75","118.9375","119.28125"
"ZB","140.625","140.34375","139.59375","141.375","141.84375","142.59375"
"UB","153.46875","153.03125","151.90625","154.59375","155.28125","156.40625"
"ZC","396.5","394","387.5","403","407","413.5"
"ZS","992.5","985.25","965","1012.75","1025.75","1046"
"ZW","490.5","487","479.5","498","502","509.5"
"TN","125.890625","125.6875","125.1875","126.390625","126.6875","127.1875"
"6S","100.01","99.88","99.55","100.34","100.54","100.87"
"NQ","6891.25","6845.5","6769.75","6967","6997","7072.75"
"NIY","22725","22645","22520","22850","22895","23020"
"YM","24647","24553","24395","24805","24869","25027"
"FGBL","157.86","157.55","156.93","158.48","158.79","159.41"
"FGBX","161.66","161.04","159.78","162.92","163.56","164.82"
"FDAX","12960","12924","12850.5","13033.5","13071","13144.5"
"FBTP","134.49","133.86","132.12","136.23","137.34","139.08"
"FOAT","152.83","152.62","152.17","153.28","153.52","153.97"
"FESX","3516","3505","3484","3537","3547","3568"
"R","121.4","121.25","120.94","121.71","121.87","122.18"
"Z","7693.5","7667","7619.5","7741","7762","7809.5"
