"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2745","2734.5","2713.25","2766.25","2777","2798.25"
"6E","1.23645","1.2336","1.22535","1.2447","1.2501","1.25835"
"6B","139.67","139.43","138.79","140.31","140.71","141.35"
"6J","94.51","94.28","93.735","95.055","95.37","95.915"
"6A","77.7","77.38","76.47","78.61","79.2","80.11"
"6C","76.48","76.225","75.515","77.19","77.645","78.355"
"NG","2.647","2.613","2.528","2.732","2.783","2.868"
"CL","60.84","60.5","59.83","61.51","61.84","62.51"
"RB","191.18","189.89","187.39","193.68","194.89","197.39"
"SI","16.335","16.255","16.055","16.535","16.655","16.855"
"HG","310.2","307.65","301.95","315.9","319.05","324.75"
"GC","1312.6","1307.4","1294.5","1325.5","1333.2","1346.1"
"ZT","106.21875","106.171875","106.078125","106.3125","106.359375","106.453125"
"ZF","114.046875","113.9609375","113.7578125","114.25","114.3671875","114.5703125"
"ZN","120.359375","120.21875","119.90625","120.671875","120.84375","121.15625"
"ZB","144.53125","144.28125","143.6875","145.125","145.46875","146.0625"
"UB","157.59375","157.25","156.5","158.34375","158.75","159.5"
"ZC","384.5","382.5","377.5","389.5","392.5","397.5"
"ZS","1028","1015.5","994.25","1049.25","1058","1079.25"
"ZW","472","465.5","448.5","489","499.5","516.5"
"TN","128.609375","128.4375","128.03125","129.015625","129.25","129.65625"
"6S","105.62","105.29","104.34","106.57","107.19","108.14"
"NQ","7033.25","6995.75","6925.75","7103.25","7135.75","7205.75"
"NIY","21450","21245","20920","21775","21895","22220"
"YM","24725","24525","24153","25097","25269","25641"
"FGBL","157.9","157.66","157.26","158.3","158.46","158.86"
"FGBX","162.18","161.6","160.62","163.16","163.56","164.54"
"FDAX","12280.5","12192.5","12050","12423","12477.5","12620"
"FBTP","135.84","135.41","134.71","136.54","136.81","137.51"
"FOAT","152.76","152.48","152.01","153.23","153.42","153.89"
"FESX","3311","3292","3264","3339","3348","3376"
"R","121.74","121.59","121.3","122.03","122.17","122.46"
"Z","7113","7080.5","7023","7170.5","7195.5","7253"
