"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2721.5","2704.25","2678","2747.75","2756.75","2783"
"6E","1.1708","1.16745","1.16045","1.1778","1.18145","1.18845"
"6B","132.27","132.01","131.31","132.97","133.41","134.11"
"6J","90.655","90.53","90.185","91","91.22","91.565"
"6A","73.58","73.37","72.91","74.04","74.29","74.75"
"6C","76.055","75.945","75.695","76.305","76.445","76.695"
"NG","2.815","2.793","2.737","2.871","2.905","2.961"
"CL","72.16","71.37","69.31","74.22","75.49","77.55"
"RB","211.14","209.36","205.67","214.83","216.74","220.43"
"SI","16","15.9","15.73","16.17","16.24","16.41"
"HG","280.65","278.65","273.2","286.1","289.55","295"
"GC","1253.7","1248.7","1240.2","1262.2","1265.7","1274.2"
"ZT","105.828125","105.8125","105.765625","105.875","105.90625","105.953125"
"ZF","113.484375","113.4140625","113.2578125","113.640625","113.7265625","113.8828125"
"ZN","120.09375","119.9375","119.625","120.40625","120.5625","120.875"
"ZB","145","144.46875","143.5625","145.90625","146.28125","147.1875"
"UB","159.53125","158.75","157.40625","160.875","161.4375","162.78125"
"ZC","361.25","358.25","351","368.5","372.75","380"
"ZS","851","846","833","864","872","885"
"ZW","494.75","483.75","466","512.5","519.25","537"
"TN","128.09375","127.84375","127.359375","128.578125","128.8125","129.296875"
"6S","101.07","100.95","100.62","101.4","101.61","101.94"
"NQ","7053.5","6981.5","6872.75","7162.25","7199","7307.75"
"NIY","21510","21345","21080","21775","21875","22140"
"YM","24190","24037","23799","24428","24513","24751"
"FGBL","162.26","161.82","161.13","162.95","163.2","163.89"
"FGBX","177.72","176.6","174.88","179.44","180.04","181.76"
"FDAX","12333","12210","12001.5","12541.5","12627","12835.5"
"FBTP","126.8","126.33","125.36","127.77","128.27","129.24"
"FOAT","154.44","154.04","153.44","155.04","155.24","155.84"
"FESX","3405","3377","3326","3456","3479","3530"
"R","123","122.66","122.15","123.51","123.68","124.19"
"Z","7506.5","7472","7409","7569.5","7598","7661"
