"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2627.5","2606.75","2571","2663.25","2678.25","2714"
"6E","1.18395","1.1771","1.16515","1.1959","1.201","1.21295"
"6B","134.46","133.62","132.24","135.84","136.38","137.76"
"6J","88.64","88.365","87.635","89.37","89.825","90.555"
"6A","75.5","75.35","74.99","75.86","76.07","76.43"
"6C","77.39","77.26","76.91","77.74","77.96","78.31"
"NG","2.958","2.892","2.709","3.141","3.258","3.441"
"CL","56.94","56.48","55.53","57.89","58.38","59.33"
"RB","171.35","169.71","165.89","175.17","177.35","181.17"
"SI","16.34","16.21","15.94","16.61","16.75","17.02"
"HG","304.75","303.05","299.1","308.7","310.95","314.9"
"GC","1270.5","1264.4","1249.4","1285.5","1294.4","1309.4"
"ZT","107.1875","107.15625","107.09375","107.25","107.28125","107.34375"
"ZF","116.2265625","116.109375","115.8203125","116.515625","116.6875","116.9765625"
"ZN","123.859375","123.65625","123.1875","124.328125","124.59375","125.0625"
"ZB","151.09375","150.46875","149.3125","152.25","152.78125","153.9375"
"UB","164.03125","163.1875","161.75","165.46875","166.0625","167.5"
"ZC","352.75","350","345.25","357.5","359.5","364.25"
"ZS","982.75","980","972.25","990.5","995.5","1003.25"
"ZW","429.25","425.75","417.5","437.5","442.25","450.5"
"TN","132.875","132.578125","131.9375","133.515625","133.859375","134.5"
"6S","101.36","101","100.34","102.02","102.32","102.98"
"NQ","6313.5","6258.25","6172.25","6399.5","6430.25","6516.25"
"NIY","22610","22345","21905","23050","23225","23665"
"YM","24006","23739","23317","24428","24583","25005"
"FGBL","162.05","161.68","161.06","162.67","162.92","163.54"
"FGBX","164.8","163.98","162.62","166.16","166.7","168.06"
"FDAX","12996","12939.5","12795","13140.5","13228.5","13373"
"FBTP","138.61","138.12","137.33","139.4","139.7","140.49"
"FOAT","156.13","155.74","155.11","156.76","157","157.63"
"FESX","3557","3540","3496","3601","3628","3672"
"R","123.29","122.97","122.48","123.78","123.95","124.44"
"Z","7287","7245","7138.5","7393.5","7458","7564.5"
