"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2626.75","2615.5","2585.25","2657","2676","2706.25"
"6E","1.1841","1.18165","1.17695","1.1888","1.19105","1.19575"
"6B","134.2","133.66","132.51","135.35","135.96","137.11"
"6J","88.54","88.245","87.7","89.085","89.335","89.88"
"6A","75.78","75.62","75.29","76.11","76.28","76.61"
"6C","78.565","78.365","77.94","78.99","79.215","79.64"
"NG","2.918","2.852","2.682","3.088","3.192","3.362"
"CL","57.14","56.8","55.89","58.05","58.62","59.53"
"RB","167.48","165.74","160.79","172.43","175.64","180.59"
"SI","16.28","16.185","16.005","16.46","16.545","16.725"
"HG","307.85","306.65","303.6","310.9","312.75","315.8"
"GC","1275.1","1272.4","1267.4","1280.1","1282.4","1287.4"
"ZT","107.125","107.09375","107.03125","107.1875","107.21875","107.28125"
"ZF","116.21875","116.1328125","115.9765625","116.375","116.4453125","116.6015625"
"ZN","124.03125","123.8125","123.453125","124.390625","124.53125","124.890625"
"ZB","152.34375","151.65625","150.5625","153.4375","153.84375","154.9375"
"UB","165.8125","164.75","163.0625","167.5","168.125","169.8125"
"ZC","350.75","347.75","340","358.5","363.25","371"
"ZS","992","985.25","970.5","1006.75","1014.75","1029.5"
"ZW","432","428.75","420.25","440.5","445.75","454.25"
"TN","133.234375","132.890625","132.328125","133.796875","134.015625","134.578125"
"6S","101.26","100.98","100.25","101.99","102.44","103.17"
"NQ","6214.75","6164.5","6027.75","6351.5","6438","6574.75"
"NIY","22315","22155","21695","22775","23075","23535"
"YM","24209","24112","23857","24464","24622","24877"
"FGBL","162.81","162.66","162.37","163.1","163.24","163.53"
"FGBX","166.32","165.9","164.98","167.24","167.74","168.66"
"FDAX","12975.5","12902","12758","13119.5","13190","13334"
"FBTP","139.25","139.01","138.62","139.64","139.79","140.18"
"FOAT","156.87","156.68","156.29","157.26","157.46","157.85"
"FESX","3553","3535","3502","3586","3601","3634"
"R","123.88","123.67","123.21","124.34","124.59","125.05"
"Z","7312","7284","7229","7367","7394","7449"
