"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2709","2700","2677.25","2731.75","2745.5","2768.25"
"6E","1.1646","1.1613","1.1529","1.173","1.1781","1.1865"
"6B","132.9","132.52","131.6","133.82","134.36","135.28"
"6J","91.265","91.02","90.535","91.75","91.99","92.475"
"6A","75.36","75.16","74.69","75.83","76.1","76.57"
"6C","76.85","76.605","75.94","77.515","77.935","78.6"
"NG","2.941","2.919","2.871","2.989","3.015","3.063"
"CL","66.62","65.35","62","69.97","72.05","75.4"
"RB","214.95","212.46","205.96","221.45","225.46","231.96"
"SI","16.455","16.36","16.125","16.69","16.83","17.065"
"HG","306.05","304.4","300","310.45","313.2","317.6"
"GC","1304.9","1300.9","1293.2","1312.6","1316.3","1324"
"ZT","106.0625","106","105.90625","106.15625","106.1875","106.28125"
"ZF","113.4609375","113.2421875","112.8828125","113.8203125","113.9609375","114.3203125"
"ZN","119.515625","119.15625","118.5625","120.109375","120.34375","120.9375"
"ZB","142.84375","142.03125","140.6875","144.1875","144.71875","146.0625"
"UB","156.21875","155.25","153.59375","157.875","158.5625","160.21875"
"ZC","404.25","402.5","399.75","407","408","410.75"
"ZS","1037","1032.25","1024.25","1045","1048.25","1056.25"
"ZW","530.5","517.75","498","550.25","557.25","577"
"TN","127.4375","126.9375","126.109375","128.265625","128.59375","129.421875"
"6S","100.82","100.63","100.26","101.19","101.37","101.74"
"NQ","6936.5","6912.5","6856.75","6992.25","7024","7079.75"
"NIY","22240","22135","21900","22475","22605","22840"
"YM","24643","24556","24347","24852","24974","25183"
"FGBL","160.28","159.53","158.26","161.55","162.07","163.34"
"FGBX","166.1","164.76","162.52","168.34","169.24","171.48"
"FDAX","12858.5","12784.5","12641.5","13001.5","13070.5","13213.5"
"FBTP","130.43","129.44","127.65","132.22","133.02","134.81"
"FOAT","154.41","153.86","152.97","155.3","155.64","156.53"
"FESX","3467","3441","3384","3524","3555","3612"
"R","122.8","122.28","121.35","123.73","124.14","125.07"
"Z","7687.5","7655","7590","7752.5","7785","7850"
