"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2556.5","2551.5","2542.5","2565.5","2569.5","2578.5"
"6E","1.1621","1.1551","1.13585","1.18135","1.1936","1.21285"
"6B","131.29","130.84","129.55","132.58","133.42","134.71"
"6J","87.715","87.5","86.94","88.275","88.62","89.18"
"6A","76.38","76.13","75.5","77.01","77.39","78.02"
"6C","77.68","77.52","77.075","78.125","78.41","78.855"
"NG","3.024","2.998","2.933","3.089","3.128","3.193"
"CL","52.09","51.55","50.63","53.01","53.39","54.31"
"RB","167.63","165.09","161.02","171.7","173.23","177.3"
"SI","16.7","16.59","16.31","16.98","17.15","17.43"
"HG","315.85","313.9","309.95","319.8","321.8","325.75"
"GC","1263.1","1256.5","1239.7","1279.9","1290.1","1306.9"
"ZT","107.609375","107.578125","107.5","107.6875","107.734375","107.8125"
"ZF","116.796875","116.6953125","116.4375","117.0546875","117.2109375","117.46875"
"ZN","124.1875","124.015625","123.578125","124.625","124.890625","125.328125"
"ZB","150.25","149.78125","148.625","151.40625","152.09375","153.25"
"UB","161.59375","160.96875","159.4375","163.125","164.03125","165.5625"
"ZC","349.5","348.25","345.75","352","353.25","355.75"
"ZS","979.5","976.75","969.25","987","991.75","999.25"
"ZW","429.25","426.75","420.25","435.75","439.75","446.25"
"TN","132.765625","132.53125","131.953125","133.34375","133.6875","134.265625"
"6S","100.2","99.83","98.78","101.25","101.93","102.98"
"NQ","6049","6013.25","5954.75","6107.5","6130.25","6188.75"
"NIY","21745","21635","21465","21915","21975","22145"
"YM","23291","23234","23122","23403","23458","23570"
"FGBL","161.07","160.52","159.51","162.08","162.54","163.55"
"FGBX","162.66","161.86","160.4","164.12","164.78","166.24"
"FDAX","12995","12854.5","12631.5","13218","13300.5","13523.5"
"FBTP","136.88","136.14","134.81","138.21","138.8","140.13"
"FOAT","155.64","155.17","154.28","156.53","156.95","157.84"
"FESX","3589","3546","3476","3659","3686","3756"
"R","123.41","123.23","122.84","123.8","124.01","124.4"
"Z","7427","7396.5","7346","7477.5","7497.5","7548"
