"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2851.25","2847.5","2838.25","2860.5","2866","2875.25"
"6E","1.16185","1.15855","1.15315","1.16725","1.16935","1.17475"
"6B","128.65","128.17","127.12","129.7","130.27","131.32"
"6J","90.06","89.775","89.295","90.54","90.735","91.215"
"6A","74.04","73.69","73.16","74.57","74.75","75.28"
"6C","76.505","76.12","75.525","77.1","77.31","77.905"
"NG","2.905","2.862","2.797","2.97","2.992","3.057"
"CL","65.74","64.54","61.54","68.74","70.54","73.54"
"RB","198.49","195.04","185.96","207.57","213.2","222.28"
"SI","15.32","15.215","15.035","15.5","15.575","15.755"
"HG","273.55","271.95","268.5","277","278.85","282.3"
"GC","1215.8","1210.6","1201.5","1224.9","1228.8","1237.9"
"ZT","105.6875","105.671875","105.640625","105.71875","105.734375","105.765625"
"ZF","113.140625","113.09375","113","113.234375","113.28125","113.375"
"ZN","119.390625","119.296875","119.109375","119.578125","119.671875","119.859375"
"ZB","142.375","142.09375","141.5625","142.90625","143.15625","143.6875"
"UB","155.625","155.25","154.53125","156.34375","156.6875","157.40625"
"ZC","383.25","381.75","378.25","386.75","388.75","392.25"
"ZS","902.25","893.75","879.5","916.5","922.25","936.5"
"ZW","563.75","557.5","544.25","577","584","597.25"
"TN","126.9375","126.796875","126.53125","127.203125","127.328125","127.59375"
"6S","100.75","100.47","100.04","101.18","101.33","101.76"
"NQ","7447.5","7423.5","7376.25","7494.75","7518","7565.25"
"NIY","22475","22385","22145","22715","22865","23105"
"YM","25481","25426","25296","25611","25686","25816"
"FGBL","161.96","161.82","161.53","162.25","162.4","162.69"
"FGBX","176.3","176.08","175.52","176.86","177.2","177.76"
"FDAX","12569","12516.5","12400.5","12685","12748.5","12864.5"
"FBTP","125.16","124.59","123.48","126.27","126.81","127.92"
"FOAT","153.73","153.65","153.48","153.9","153.99","154.16"
"FESX","3481","3471","3448","3504","3517","3540"
"R","122.69","122.54","122.28","122.95","123.06","123.32"
"Z","7664.5","7615.5","7534","7746","7778.5","7860"
