"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2661.25","2652.25","2633.5","2680","2689.75","2708.5"
"6E","1.19235","1.1888","1.18085","1.2003","1.2047","1.21265"
"6B","135.52","135.18","134.61","136.09","136.32","136.89"
"6J","91.67","91.395","90.865","92.2","92.455","92.985"
"6A","74.93","74.69","74.2","75.42","75.67","76.16"
"6C","77.58","77.415","77.07","77.925","78.105","78.45"
"NG","2.703","2.665","2.595","2.773","2.805","2.875"
"CL","69.9","69.08","67.81","71.17","71.62","72.89"
"RB","211.63","209.87","206.91","214.59","215.79","218.75"
"SI","16.415","16.34","16.175","16.58","16.67","16.835"
"HG","306.15","304.4","300.6","309.95","312","315.8"
"GC","1310","1306","1297.3","1318.7","1323.4","1332.1"
"ZT","105.984375","105.96875","105.9375","106.015625","106.03125","106.0625"
"ZF","113.453125","113.3984375","113.296875","113.5546875","113.6015625","113.703125"
"ZN","119.59375","119.5","119.328125","119.765625","119.84375","120.015625"
"ZB","143.3125","143.09375","142.625","143.78125","144.03125","144.5"
"UB","156.28125","155.9375","155.25","156.96875","157.3125","158"
"ZC","399","397.25","392.25","404","407.25","412.25"
"ZS","1001.75","991.75","962.75","1030.75","1049.75","1078.75"
"ZW","505","498.75","480.75","523","534.75","552.75"
"TN","127.671875","127.546875","127.28125","127.9375","128.078125","128.34375"
"6S","99.72","99.39","98.68","100.43","100.81","101.52"
"NQ","6783.25","6740.75","6664.75","6859.25","6892.75","6968.75"
"NIY","22360","22255","22060","22555","22645","22840"
"YM","24204","24107","23902","24409","24517","24722"
"FGBL","159.13","158.95","158.63","159.45","159.59","159.91"
"FGBX","164.12","163.64","162.88","164.88","165.16","165.92"
"FDAX","12867","12770.5","12623.5","13014","13064.5","13211.5"
"FBTP","138.98","138.59","137.96","139.61","139.85","140.48"
"FOAT","154.01","153.82","153.51","154.32","154.44","154.75"
"FESX","3503","3484","3455","3532","3542","3571"
"R","3503","3484","3455","3532","3542","3571"
"Z","3503","3484","3455","3532","3542","3571"
