"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2568.25","2551.75","2524.75","2595.25","2605.75","2632.75"
"6E","1.17685","1.17525","1.17115","1.18095","1.18345","1.18755"
"6B","131.57","131.19","130.52","132.24","132.53","133.2"
"6J","88.375","88.145","87.7","88.82","89.035","89.48"
"6A","75.67","75.5","75.15","76.02","76.2","76.55"
"6C","78.27","78.1","77.775","78.595","78.75","79.075"
"NG","3.032","3.01","2.951","3.091","3.128","3.187"
"CL","54.86","54.57","53.91","55.52","55.89","56.55"
"RB","170.24","169.31","166.69","172.86","174.55","177.17"
"SI","16.975","16.88","16.715","17.14","17.21","17.375"
"HG","303.25","301.7","298.1","306.85","308.9","312.5"
"GC","1275.2","1272.1","1266","1281.3","1284.3","1290.4"
"ZT","107.46875","107.453125","107.40625","107.515625","107.546875","107.59375"
"ZF","116.84375","116.765625","116.578125","117.03125","117.140625","117.328125"
"ZN","124.703125","124.5625","124.21875","125.046875","125.25","125.59375"
"ZB","153.03125","152.5","151.375","154.15625","154.75","155.875"
"UB","165.8125","164.96875","163.125","167.65625","168.65625","170.5"
"ZC","335.25","334.25","331.5","338","339.75","342.5"
"ZS","969","965.75","958","976.75","981.25","989"
"ZW","419.25","417","412.25","424","426.5","431.25"
"TN","133.703125","133.421875","132.796875","134.328125","134.671875","135.296875"
"6S","100.47","100.12","99.33","101.26","101.7","102.49"
"NQ","6281.75","6222.75","6125.75","6378.75","6416.75","6513.75"
"NIY","22180","21775","21155","22800","23015","23635"
"YM","23292","23159","22941","23510","23595","23813"
"FGBL","162.45","162.2","161.77","162.88","163.06","163.49"
"FGBX","164.52","163.94","162.94","165.52","165.94","166.94"
"FDAX","12999.5","12958.5","12871","13087","13133.5","13221"
"FBTP","139.18","138.92","138.41","139.69","139.94","140.45"
"FOAT","157.76","157.49","157.04","158.21","158.39","158.84"
"FESX","3549","3539","3517","3571","3583","3605"
"R","124.58","124.44","124.12","124.9","125.08","125.4"
"Z","7364.5","7347.5","7316.5","7395.5","7409.5","7440.5"
