"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2621","2613.75","2592.75","2642","2655.75","2676.75"
"6E","1.17935","1.1764","1.1689","1.18685","1.1914","1.1989"
"6B","133.89","133.32","132.29","134.92","135.38","136.41"
"6J","88.66","88.465","88.09","89.035","89.215","89.59"
"6A","75.84","75.64","75.1","76.38","76.72","77.26"
"6C","78.595","78.43","77.96","79.065","79.37","79.84"
"NG","2.863","2.812","2.694","2.981","3.048","3.166"
"CL","57.18","56.73","55.92","57.99","58.35","59.16"
"RB","169.45","167.05","162.8","173.7","175.55","179.8"
"SI","15.95","15.83","15.495","16.285","16.5","16.835"
"HG","289.4","284.2","268.7","304.9","315.2","330.7"
"GC","1259.1","1253.3","1237.2","1275.2","1285.5","1301.6"
"ZT","107.09375","107.0625","107","107.15625","107.1875","107.25"
"ZF","116.1796875","116.0859375","115.9140625","116.3515625","116.4296875","116.6015625"
"ZN","124.15625","123.984375","123.703125","124.4375","124.546875","124.828125"
"ZB","153","152.3125","151.25","154.0625","154.4375","155.5"
"UB","166.84375","165.75","164.0625","168.53125","169.125","170.8125"
"ZC","351.75","350","345.75","356","358.5","362.75"
"ZS","998.75","989.25","971.75","1016.25","1024.25","1041.75"
"ZW","430.5","428.5","424","435","437.5","442"
"TN","133.53125","133.21875","132.71875","134.03125","134.21875","134.71875"
"6S","101.07","100.89","100.39","101.57","101.89","102.39"
"NQ","6223","6174","6067","6330","6388","6495"
"NIY","22355","22245","21975","22625","22785","23055"
"YM","24096","24017","23795","24318","24461","24683"
"FGBL","162.84","162.53","161.97","163.4","163.65","164.21"
"FGBX","166.42","165.66","164.08","168","168.82","170.4"
"FDAX","12988","12911","12783","13116","13167","13295"
"FBTP","139.42","139.27","139","139.69","139.81","140.08"
"FOAT","156.94","156.61","156.02","157.53","157.79","158.38"
"FESX","3556","3538","3508","3586","3598","3628"
"R","124.04","123.79","123.33","124.5","124.71","125.17"
"Z","7300.5","7271","7206","7365.5","7401","7466"
