"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2741","2727.75","2693.5","2775.25","2796.25","2830.5"
"6E","1.2437","1.2407","1.2344","1.25","1.2533","1.2596"
"6B","139.95","139.57","138.89","140.63","140.93","141.61"
"6J","94.405","94.055","93.455","95.005","95.255","95.855"
"6A","78.57","78.26","77.65","79.18","79.48","80.09"
"6C","77.25","77.08","76.765","77.565","77.71","78.025"
"NG","2.695","2.659","2.572","2.782","2.833","2.92"
"CL","60.3","59.64","58.48","61.46","61.96","63.12"
"RB","189.69","186.96","182.85","193.8","195.18","199.29"
"SI","16.485","16.43","16.285","16.63","16.72","16.865"
"HG","312.6","309.35","302.85","319.1","322.35","328.85"
"GC","1321.6","1317.6","1309.2","1330","1334.4","1342.8"
"ZT","106.25","106.1875","106.09375","106.34375","106.375","106.46875"
"ZF","114.0390625","113.8828125","113.6171875","114.3046875","114.4140625","114.6796875"
"ZN","120.296875","120.046875","119.609375","120.734375","120.921875","121.359375"
"ZB","144.28125","143.65625","142.625","145.3125","145.71875","146.75"
"UB","157.0625","156.125","154.59375","158.59375","159.1875","160.71875"
"ZC","387","385.25","380.5","391.75","394.75","399.5"
"ZS","1023.75","1015.5","992.25","1047","1062","1085.25"
"ZW","484.25","480","472.75","491.5","494.5","501.75"
"TN","128.5","128.140625","127.515625","129.125","129.390625","130.015625"
"6S","106.43","106.1","105.49","107.04","107.32","107.93"
"NQ","7024.25","6990.5","6908.25","7106.5","7155","7237.25"
"NIY","21410","21260","20950","21720","21880","22190"
"YM","24604","24421","23956","25069","25351","25816"
"FGBL","157.53","157.13","156.52","158.14","158.35","158.96"
"FGBX","161.38","160.48","159.14","162.72","163.16","164.5"
"FDAX","12163.5","12095.5","11944.5","12314.5","12397.5","12548.5"
"FBTP","135.51","135.12","134.38","136.25","136.6","137.34"
"FOAT","152.46","152.07","151.48","153.05","153.25","153.84"
"FESX","3289","3275","3242","3322","3341","3374"
"R","121.55","121.14","120.53","122.16","122.36","122.97"
"Z","7104","7067","6995","7176","7211","7283"
