"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2579.75","2571","2557.25","2593.5","2598.5","2612.25"
"6E","1.16105","1.15885","1.1549","1.165","1.16675","1.1707"
"6B","131.12","130.36","129.22","132.26","132.64","133.78"
"6J","87.55","87.055","86.285","88.32","88.595","89.365"
"6A","76.5","76.16","75.63","77.03","77.22","77.75"
"6C","78.355","78.06","77.575","78.84","79.03","79.515"
"NG","3.076","3.018","2.927","3.167","3.2","3.291"
"CL","56.16","54.96","53.05","58.07","58.78","60.69"
"RB","179.21","175.41","169.33","185.29","187.57","193.65"
"SI","16.935","16.64","16.185","17.39","17.55","18.005"
"HG","312.35","308.9","303.15","318.1","320.4","326.15"
"GC","1271.1","1260.7","1244.1","1287.7","1293.9","1310.5"
"ZT","107.625","107.609375","107.578125","107.65625","107.671875","107.703125"
"ZF","117.1953125","117.109375","116.9609375","117.34375","117.40625","117.5546875"
"ZN","125.1875","125","124.703125","125.484375","125.59375","125.890625"
"ZB","153.625","153.0625","152.15625","154.53125","154.875","155.78125"
"UB","166.25","165.4375","164.125","167.5625","168.0625","169.375"
"ZC","347","346.25","344","349.25","350.75","353"
"ZS","987.75","981.5","971.5","997.75","1001.5","1011.5"
"ZW","427.75","424.75","420.25","432.25","433.75","438.25"
"TN","134.3125","134.03125","133.578125","134.765625","134.9375","135.390625"
"6S","100.11","99.76","99.2","100.67","100.88","101.44"
"NQ","6282.75","6252","6204.25","6330.5","6347.5","6395.25"
"NIY","22465","22355","22155","22665","22755","22955"
"YM","23430","23374","23281","23523","23560","23653"
"FGBL","162.88","162.63","162.21","163.3","163.47","163.89"
"FGBX","165.92","165.4","164.4","166.92","167.4","168.4"
"FDAX","13443.5","13422","13383","13482.5","13500","13539"
"FBTP","139.9","139.75","139.42","140.23","140.41","140.74"
"FOAT","157.69","157.45","157.05","158.09","158.25","158.65"
"FESX","3669","3659","3643","3685","3691","3707"
"R","125.07","124.94","124.64","125.37","125.54","125.84"
"Z","7507","7477","7429","7555","7573","7621"
