"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2867","2855.25","2830.75","2891.5","2904.25","2928.75"
"6E","1.161","1.1586","1.15345","1.16615","1.1689","1.17405"
"6B","129.06","128.74","128.14","129.66","129.94","130.54"
"6J","89.815","89.37","88.57","90.615","90.97","91.77"
"6A","71.77","71.5","71.07","72.2","72.36","72.79"
"6C","75.795","75.435","74.885","76.345","76.535","77.085"
"NG","2.76","2.748","2.718","2.79","2.808","2.838"
"CL","66.87","65.98","64.04","68.81","69.86","71.8"
"RB","192.39","189.69","183.98","198.1","201.11","206.82"
"SI","14.11","14.035","13.85","14.295","14.405","14.59"
"HG","260.85","258.05","252.25","266.65","269.65","275.45"
"GC","1199.4","1194.6","1183.3","1210.7","1217.2","1228.5"
"ZT","105.625","105.59375","105.53125","105.6875","105.71875","105.78125"
"ZF","113.25","113.1484375","112.984375","113.4140625","113.4765625","113.640625"
"ZN","119.984375","119.796875","119.5","120.28125","120.390625","120.6875"
"ZB","143.125","142.625","141.84375","143.90625","144.1875","144.96875"
"UB","157.4375","156.71875","155.5625","158.59375","159.03125","160.1875"
"ZC","364.5","362.5","359","368","369.5","373"
"ZS","835.25","831.25","823.5","843","846.75","854.5"
"ZW","509.75","505.5","494","521.25","528.5","540"
"TN","127.515625","127.234375","126.78125","127.96875","128.140625","128.59375"
"6S","103.17","102.75","102.07","103.85","104.11","104.79"
"NQ","7397.5","7337.5","7204.5","7530.5","7603.5","7736.5"
"NIY","22325","22245","22050","22520","22635","22830"
"YM","25920","25814","25625","26109","26192","26381"
"FGBL","160.08","159.73","159.19","160.62","160.81","161.35"
"FGBX","175.66","174.78","173.4","177.04","177.54","178.92"
"FDAX","11893","11835.5","11680.5","12048","12145.5","12300.5"
"FBTP","123.68","123.21","122.16","124.73","125.31","126.36"
"FOAT","152.18","151.9","151.47","152.61","152.76","153.19"
"FESX","3282","3269","3233","3318","3341","3377"
"R","122.21","121.94","121.52","122.63","122.78","123.2"
"Z","7285","7252.5","7163.5","7374","7430.5","7519.5"
