"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2630.75","2621.75","2608","2644.5","2649.25","2663"
"6E","1.17655","1.1752","1.1713","1.18045","1.183","1.1869"
"6B","133.72","132.74","131.19","135.27","135.84","137.39"
"6J","88.185","87.94","87.22","88.905","89.38","90.1"
"6A","74.84","74.63","74.01","75.46","75.87","76.49"
"6C","77.575","77.4","76.905","78.07","78.39","78.885"
"NG","2.701","2.64","2.469","2.872","2.982","3.153"
"CL","56.1","55.5","54.58","57.02","57.34","58.26"
"RB","167.42","164.85","160.88","171.39","172.79","176.76"
"SI","15.64","15.48","15.14","15.98","16.16","16.5"
"HG","294.65","292.85","288.7","298.8","301.15","305.3"
"GC","1243.8","1234.5","1213.8","1264.5","1275.9","1296.6"
"ZT","107.140625","107.125","107.09375","107.171875","107.1875","107.21875"
"ZF","116.296875","116.2421875","116.09375","116.4453125","116.5390625","116.6875"
"ZN","124.15625","124.03125","123.671875","124.515625","124.75","125.109375"
"ZB","152.34375","151.84375","150.3125","153.875","154.90625","156.4375"
"UB","165.84375","165.09375","162.84375","168.09375","169.59375","171.84375"
"ZC","350.25","349","346.25","353","354.5","357.25"
"ZS","984.75","977.5","959.5","1002.75","1013.5","1031.5"
"ZW","419","416.5","410.75","424.75","428","433.75"
"TN","133.484375","133.265625","132.640625","134.109375","134.515625","135.140625"
"6S","100.39","100.16","99.51","101.04","101.46","102.11"
"NQ","6297.75","6272.75","6229.75","6340.75","6358.75","6401.75"
"NIY","22320","22075","21670","22725","22885","23290"
"YM","24119","24008","23830","24297","24364","24542"
"FGBL","163.38","163.11","162.7","163.79","163.93","164.34"
"FGBX","166.54","165.94","164.56","167.92","168.7","170.08"
"FDAX","12986.5","12927.5","12809.5","13104.5","13163.5","13281.5"
"FBTP","139.53","139.08","138.36","140.25","140.52","141.24"
"FOAT","157.39","157.1","156.67","157.82","157.96","158.39"
"FESX","3559","3546","3523","3582","3592","3615"
"R","124.22","123.98","123.48","124.72","124.98","125.48"
"Z","7289","7260.5","7191.5","7358","7398.5","7467.5"
