"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2648.25","2618.25","2547.25","2719.25","2760.25","2831.25"
"6E","1.2195","1.2124","1.20095","1.23095","1.2353","1.24675"
"6B","137.34","136.92","136.23","138.03","138.3","138.99"
"6J","93.63","93.055","92.16","94.525","94.845","95.74"
"6A","77.26","76.93","76.4","77.79","77.99","78.52"
"6C","77.665","77.365","76.865","78.165","78.365","78.865"
"NG","2.657","2.615","2.544","2.728","2.757","2.828"
"CL","60.19","59.38","57.76","61.81","62.62","64.24"
"RB","187.21","184.78","179.34","192.65","195.66","201.1"
"SI","16.115","15.96","15.585","16.49","16.71","17.085"
"HG","310.05","307.85","303.35","314.55","316.85","321.35"
"GC","1298.8","1292.3","1274.3","1316.8","1328.3","1346.3"
"ZT","106.28125","106.1875","106.0625","106.40625","106.4375","106.5625"
"ZF","114.0234375","113.7265625","113.265625","114.484375","114.6484375","115.109375"
"ZN","120.1875","119.765625","119.09375","120.859375","121.109375","121.78125"
"ZB","143.53125","142.71875","141.40625","144.84375","145.34375","146.65625"
"UB","155.9375","154.8125","153.03125","157.71875","158.375","160.15625"
"ZC","381.75","377.25","370.5","388.5","390.75","397.5"
"ZS","1056.5","1045.25","1028.25","1073.5","1079.25","1096.25"
"ZW","498","480.75","454.75","524","532.75","558.75"
"TN","128.234375","127.671875","126.78125","129.125","129.453125","130.34375"
"6S","105.69","105.17","104.32","106.54","106.87","107.72"
"NQ","6668.5","6576.5","6369.75","6875.25","6990","7196.75"
"NIY","20780","20440","19510","21710","22300","23230"
"YM","24316","24012","23278","25050","25480","26214"
"FGBL","156.76","156.5","155.92","157.34","157.66","158.24"
"FGBX","159.98","159.42","158.24","161.16","161.78","162.96"
"FDAX","11978","11801","11415.5","12363.5","12572","12957.5"
"FBTP","135.15","134.76","134.14","135.77","136","136.62"
"FOAT","151.62","151.43","151.07","151.98","152.15","152.51"
"FESX","3350","3309","3227","3432","3473","3555"
"R","121.19","120.87","120.26","121.8","122.09","122.7"
"Z","7086","7023","6894.5","7214.5","7280","7408.5"
