"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2862.75","2849","2828","2883.75","2891","2912"
"6E","1.1579","1.1515","1.1413","1.1681","1.1719","1.1821"
"6B","128.14","127.72","126.93","128.93","129.3","130.09"
"6J","89.865","89.69","89.385","90.17","90.3","90.605"
"6A","72.63","71.98","70.93","73.68","74.08","75.13"
"6C","76.455","76.125","75.58","77","77.215","77.76"
"NG","2.89","2.868","2.809","2.949","2.986","3.045"
"CL","67.91","67.1","65.6","69.41","70.1","71.6"
"RB","195.81","194.08","190.88","199.01","200.48","203.68"
"SI","14.645","14.395","13.99","15.05","15.205","15.61"
"HG","267.95","263.55","256.3","275.2","278.05","285.3"
"GC","1196.9","1180.5","1155.1","1222.3","1231.3","1256.7"
"ZT","105.78125","105.765625","105.734375","105.8125","105.828125","105.859375"
"ZF","113.6171875","113.5390625","113.3984375","113.7578125","113.8203125","113.9609375"
"ZN","120.390625","120.25","120","120.640625","120.75","121"
"ZB","145.1875","144.75","143.96875","145.96875","146.3125","147.09375"
"UB","159.40625","158.8125","157.71875","160.5","161","162.09375"
"ZC","360.75","358.75","355","364.5","366.25","370"
"ZS","851.5","847.75","839.75","859.5","863.75","871.75"
"ZW","533.75","531","524.25","540.5","544.5","551.25"
"TN","128.40625","128.1875","127.796875","128.796875","128.96875","129.359375"
"6S","101.6","101.3","100.76","102.14","102.38","102.92"
"NQ","7445.75","7396","7319.75","7522","7548.5","7624.75"
"NIY","22490","22370","22180","22680","22750","22940"
"YM","25689","25586","25416","25859","25926","26096"
"FGBL","162.89","162.69","162.36","163.22","163.35","163.68"
"FGBX","178.1","177.62","176.8","178.92","179.26","180.08"
"FDAX","12344","12295","12199.5","12439.5","12486","12581.5"
"FBTP","123.03","122.68","121.84","123.87","124.36","125.2"
"FOAT","154.4","154.22","153.88","154.74","154.9","155.24"
"FESX","3419","3408","3389","3438","3446","3465"
"R","123.16","122.98","122.68","123.46","123.58","123.88"
"Z","7545.5","7512.5","7461","7597","7615.5","7667"
