"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2799.25","2786.5","2767.25","2818.5","2825","2844.25"
"6E","1.17135","1.16905","1.1626","1.1778","1.18195","1.1884"
"6B","131.04","130.79","130.12","131.71","132.13","132.8"
"6J","89.81","89.6","89","90.41","90.8","91.4"
"6A","73.57","73.34","72.71","74.2","74.6","75.23"
"6C","75.84","75.705","75.335","76.21","76.445","76.815"
"NG","2.711","2.7","2.676","2.735","2.748","2.772"
"CL","67.25","66.62","64.99","68.88","69.88","71.51"
"RB","202.66","200.03","195.36","207.33","209.37","214.04"
"SI","15.335","15.25","15.045","15.54","15.66","15.865"
"HG","272.9","271.15","267.05","277","279.35","283.45"
"GC","1220.4","1215.1","1202.5","1233","1240.3","1252.9"
"ZT","105.71875","105.671875","105.578125","105.8125","105.859375","105.953125"
"ZF","113.0546875","112.9296875","112.5625","113.421875","113.6640625","114.03125"
"ZN","119.25","119.03125","118.390625","119.890625","120.3125","120.953125"
"ZB","142.28125","141.75","140.1875","143.84375","144.875","146.4375"
"UB","155.53125","154.78125","152.5","157.8125","159.34375","161.625"
"ZC","369","366.5","362.5","373","374.5","378.5"
"ZS","860.5","858","851.25","867.25","871.5","878.25"
"ZW","509.75","505.5","495","520.25","526.5","537"
"TN","126.75","126.4375","125.53125","127.65625","128.25","129.15625"
"6S","100.99","100.83","100.44","101.38","101.61","102"
"NQ","7352.75","7275","7157.75","7470","7509.5","7626.75"
"NIY","22340","22220","22000","22560","22660","22880"
"YM","24975","24916","24806","25085","25136","25246"
"FGBL","161.88","161.65","161.1","162.43","162.75","163.3"
"FGBX","175.6","175.06","173.7","176.96","177.78","179.14"
"FDAX","12483.5","12428","12322","12589.5","12640","12746"
"FBTP","127.67","127.31","126.31","128.67","129.31","130.31"
"FOAT","153.8","153.61","153.14","154.27","154.55","155.02"
"FESX","3434","3421","3396","3459","3471","3496"
"R","123.09","122.9","122.41","123.58","123.88","124.37"
"Z","7564","7532.5","7475.5","7621","7646.5","7703.5"
