"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2583.25","2472.25","2303.25","2752.25","2810.25","2979.25"
"6E","1.2362","1.22995","1.2189","1.24725","1.25205","1.2631"
"6B","138.84","137.9","136.29","140.45","141.12","142.73"
"6J","91.255","90.84","89.85","92.245","92.82","93.81"
"6A","78.44","78.02","77.28","79.18","79.5","80.24"
"6C","79.65","79.405","78.95","80.105","80.315","80.77"
"NG","2.71","2.66","2.573","2.797","2.834","2.921"
"CL","62.92","62.46","61.34","64.04","64.7","65.82"
"RB","179.14","177.77","174.12","182.79","185.07","188.72"
"SI","16.43","16.285","15.885","16.83","17.085","17.485"
"HG","316.1","313.35","307.7","321.75","324.65","330.3"
"GC","1318.6","1307.7","1281.6","1344.7","1359.9","1386"
"ZT","106.5625","106.4375","106.09375","106.90625","107.125","107.46875"
"ZF","114.4453125","114.0703125","113.109375","115.40625","115.9921875","116.953125"
"ZN","120.921875","120.375","119.03125","122.265625","123.0625","124.40625"
"ZB","145.125","144.1875","141.96875","147.34375","148.625","150.84375"
"UB","157.75","156.53125","153.6875","160.59375","162.21875","165.0625"
"ZC","358.75","353.75","346.25","366.25","368.75","376.25"
"ZS","973.5","961","941.75","992.75","999.5","1018.75"
"ZW","441","435.5","426.75","449.75","453","461.75"
"TN","128.890625","128.140625","126.34375","130.6875","131.734375","133.53125"
"6S","106.68","106.2","105.18","107.7","108.24","109.26"
"NQ","6388.5","6123.25","5714.5","6797.25","6940.75","7349.5"
"NIY","21435","20630","19405","22660","23080","24305"
"YM","23612","22424","20600","25436","26072","27896"
"FGBL","158.51","158.17","157.48","159.2","159.55","160.24"
"FGBX","160.28","159.58","158.28","161.58","162.18","163.48"
"FDAX","12147.5","11917.5","11444.5","12620.5","12863.5","13336.5"
"FBTP","135.79","135.28","134.42","136.65","137","137.86"
"FOAT","152.68","152.35","151.66","153.37","153.73","154.42"
"FESX","3334","3276","3151","3459","3526","3651"
"R","121.63","121.33","120.74","122.22","122.51","123.1"
"Z","6890.5","6682","6297","7275.5","7452","7837"
