"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2810.5","2800.25","2779.75","2831","2841.25","2861.75"
"6E","1.17025","1.16745","1.16165","1.17605","1.17905","1.18485"
"6B","131.2","130.7","129.87","132.03","132.36","133.19"
"6J","90.005","89.775","89.33","90.45","90.665","91.11"
"6A","73.74","73.32","72.6","74.46","74.76","75.48"
"6C","75.9","75.74","75.445","76.195","76.33","76.625"
"NG","2.713","2.695","2.662","2.746","2.761","2.794"
"CL","67.75","66.98","65.59","69.14","69.76","71.15"
"RB","204.17","202.48","198.63","208.02","210.18","214.03"
"SI","15.375","15.225","14.955","15.645","15.765","16.035"
"HG","275.2","269.4","259.5","285.1","289.2","299.1"
"GC","1219.6","1213.7","1202.9","1230.4","1235.3","1246.1"
"ZT","105.71875","105.703125","105.671875","105.75","105.765625","105.796875"
"ZF","113.1484375","113.078125","112.9453125","113.28125","113.34375","113.4765625"
"ZN","119.4375","119.296875","119.0625","119.671875","119.765625","120"
"ZB","142.84375","142.5","141.96875","143.375","143.5625","144.09375"
"UB","156.46875","155.90625","155.03125","157.34375","157.65625","158.53125"
"ZC","364.25","362.5","357.75","369","372","376.75"
"ZS","861","848.75","828","881.75","890.25","911"
"ZW","505","499.75","489","515.75","521.25","532"
"TN","127.046875","126.859375","126.5625","127.34375","127.453125","127.75"
"6S","100.92","100.76","100.45","101.23","101.38","101.69"
"NQ","7373.5","7330.75","7231.25","7473","7529.75","7629.25"
"NIY","22430","22305","22095","22640","22725","22935"
"YM","25069","24924","24681","25312","25410","25653"
"FGBL","161.98","161.67","161.19","162.46","162.63","163.11"
"FGBX","176.06","175.28","174.04","177.3","177.76","179"
"FDAX","12596.5","12499","12328","12767.5","12841","13012"
"FBTP","127.45","126.99","126.13","128.31","128.71","129.57"
"FOAT","153.89","153.59","153.13","154.35","154.51","154.97"
"FESX","3461","3441","3408","3494","3507","3540"
"R","123.06","122.8","122.39","123.47","123.62","124.03"
"Z","7606","7552","7462.5","7695.5","7731","7820.5"
