"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2490.75","2487","2481","2496.75","2499","2505"
"6E","1.1893","1.18525","1.17315","1.2014","1.20945","1.22155"
"6B","131.84","131.34","129.93","133.25","134.16","135.57"
"6J","90.45","90.15","89.39","91.21","91.67","92.43"
"6A","79.4","79.15","78.43","80.12","80.59","81.31"
"6C","81.765","81.52","80.93","82.355","82.7","83.29"
"NG","3.01","2.963","2.883","3.09","3.123","3.203"
"CL","48.49","47.69","46.44","49.74","50.19","51.44"
"RB","163.38","162.04","158.74","166.68","168.64","171.94"
"SI","17.725","17.585","17.3","18.01","18.155","18.44"
"HG","295.35","292.6","285.3","302.65","307.2","314.5"
"GC","1322.4","1316.9","1303.2","1336.1","1344.3","1358"
"ZT","108.09375","108.0625","108","108.15625","108.1875","108.25"
"ZF","118.125","118.046875","117.828125","118.34375","118.484375","118.703125"
"ZN","126.328125","126.1875","125.828125","126.6875","126.90625","127.265625"
"ZB","154.53125","154.25","153.46875","155.3125","155.8125","156.59375"
"UB","166.6875","166.3125","165.21875","167.78125","168.5","169.59375"
"ZC","349","346.5","340.25","355.25","359","365.25"
"ZS","951","941.75","926.75","966","971.75","986.75"
"ZW","439.5","436","427.5","448","453","461.5"
"TN","135.59375","135.390625","134.859375","136.125","136.453125","136.984375"
"6S","103.88","103.61","102.8","104.69","105.23","106.04"
"NQ","5991.5","5974.25","5947","6018.75","6028.75","6056"
"NIY","19685","19625","19525","19785","19825","19925"
"YM","22072","22031","21967","22136","22159","22223"
"FGBL","161.56","161.4","160.99","161.97","162.22","162.63"
"FGBX","163.98","163.68","162.92","164.74","165.2","165.96"
"FDAX","12495.5","12442.5","12360","12578","12607.5","12690"
"FBTP","135.41","135.18","134.6","135.99","136.34","136.92"
"FOAT","155.69","155.54","155.23","156","156.16","156.47"
"FESX","3496","3480","3455","3521","3530","3555"
"R","125.91","125.73","125.27","126.37","126.65","127.11"
"Z","7347.5","7307.5","7240","7415","7442.5","7510"
