"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2742.75","2734.25","2721","2756","2760.75","2774"
"6E","1.1678","1.16325","1.15555","1.1755","1.17865","1.18635"
"6B","133.34","132.69","131.64","134.39","134.79","135.84"
"6J","90.98","90.775","90.36","91.395","91.605","92.02"
"6A","75.88","75.61","75","76.49","76.83","77.44"
"6C","76.625","76.145","75.255","77.515","77.925","78.815"
"NG","2.87","2.85","2.801","2.919","2.948","2.997"
"CL","64.66","63.79","62.48","65.97","66.41","67.72"
"RB","208.27","205.91","201.04","213.14","215.65","220.52"
"SI","16.425","16.31","16.135","16.6","16.66","16.835"
"HG","314.3","308.75","299.6","323.45","327.05","336.2"
"GC","1295.9","1289.5","1278.8","1306.6","1310.9","1321.6"
"ZT","105.890625","105.84375","105.765625","105.96875","106","106.078125"
"ZF","113.2890625","113.140625","112.875","113.5546875","113.671875","113.9375"
"ZN","119.484375","119.265625","118.875","119.875","120.046875","120.4375"
"ZB","143.125","142.8125","142.15625","143.78125","144.125","144.78125"
"UB","156.59375","156.15625","155.1875","157.5625","158.09375","159.0625"
"ZC","381","378","373","386","388","393"
"ZS","996.75","992.5","983.5","1005.75","1010.5","1019.5"
"ZW","504","498","484.75","517.25","524.5","537.75"
"TN","127.09375","126.8125","126.296875","127.609375","127.84375","128.359375"
"6S","101.29","100.92","100.29","101.92","102.18","102.81"
"NQ","7149.25","7119.5","7071.25","7197.5","7216","7264.25"
"NIY","22445","22375","22235","22585","22655","22795"
"YM","24737","24653","24509","24881","24941","25085"
"FGBL","160.96","160.46","159.62","161.8","162.14","162.98"
"FGBX","174.36","173.58","172.22","175.72","176.3","177.66"
"FDAX","12719","12648","12475","12892","12994","13167"
"FBTP","124.92","123.58","120.67","127.83","129.4","132.31"
"FOAT","152.74","152.42","151.88","153.28","153.5","154.04"
"FESX","3436","3418","3372","3482","3510","3556"
"R","122.55","122.26","121.79","123.02","123.2","123.67"
"Z","7647.5","7617","7545.5","7719","7760","7831.5"
