"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2826.5","2812","2783.5","2855","2869","2897.5"
"6E","1.2368","1.22915","1.2172","1.24875","1.25305","1.265"
"6B","140.82","139.22","136.61","143.43","144.44","147.05"
"6J","91.23","90.505","89.39","92.345","92.735","93.85"
"6A","80.18","79.61","78.73","81.06","81.37","82.25"
"6C","80.73","80.26","79.54","81.45","81.7","82.42"
"NG","3.403","3.297","3.082","3.618","3.727","3.942"
"CL","64.62","63.63","61.93","66.32","67.03","68.73"
"RB","189.11","186.99","183.32","192.78","194.33","198"
"SI","17.115","16.735","16.105","17.745","17.995","18.625"
"HG","314.8","306.8","294.1","327.5","332.2","344.9"
"GC","1343.3","1330.2","1308.2","1365.3","1374.2","1396.2"
"ZT","106.71875","106.6875","106.625","106.78125","106.8125","106.875"
"ZF","115.0546875","114.984375","114.796875","115.2421875","115.359375","115.546875"
"ZN","122.0625","121.921875","121.546875","122.4375","122.671875","123.046875"
"ZB","147.96875","147.46875","146.21875","149.21875","149.96875","151.21875"
"UB","161.0625","160.28125","158.4375","162.90625","163.96875","165.8125"
"ZC","351.75","347.25","340.25","358.75","361.25","368.25"
"ZS","983.75","975","961","997.75","1003","1017"
"ZW","424.5","416.25","403.5","437.25","441.75","454.5"
"TN","130.640625","130.390625","129.765625","131.265625","131.640625","132.265625"
"6S","105.15","104.1","102.39","106.86","107.52","109.23"
"NQ","6881.75","6832.5","6722.75","6991.5","7052","7161.75"
"NIY","23545","23350","22905","23990","24240","24685"
"YM","26116","25961","25674","26403","26535","26822"
"FGBL","160.2","160","159.48","160.72","161.04","161.56"
"FGBX","161.54","161.16","160.1","162.6","163.28","164.34"
"FDAX","13354","13261.5","13061.5","13554","13661.5","13861.5"
"FBTP","137.08","136.87","136.41","137.54","137.79","138.25"
"FOAT","154.11","153.9","153.41","154.6","154.88","155.37"
"FESX","3621","3602","3561","3662","3684","3725"
"R","122.58","122.29","121.58","123.29","123.71","124.42"
"Z","7554.5","7504.5","7391.5","7667.5","7730.5","7843.5"
