"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2733.25","2721.25","2701.5","2753","2760.75","2780.5"
"6E","1.1669","1.1629","1.1546","1.1752","1.1795","1.1878"
"6B","132.81","132.41","131.39","133.83","134.45","135.47"
"6J","91.035","90.88","90.495","91.42","91.65","92.035"
"6A","75.88","75.22","74.17","76.93","77.32","78.37"
"6C","77.17","76.975","76.6","77.545","77.725","78.1"
"NG","2.909","2.888","2.832","2.965","3","3.056"
"CL","64.23","63.72","62.32","65.63","66.52","67.92"
"RB","210.37","208.51","204.37","214.51","216.79","220.93"
"SI","16.355","16.28","16.105","16.53","16.63","16.805"
"HG","310.35","307.3","302.45","315.2","317","321.85"
"GC","1293.9","1290.5","1283.2","1301.2","1305.1","1312.4"
"ZT","105.84375","105.8125","105.71875","105.9375","106","106.09375"
"ZF","113.203125","113.1015625","112.8515625","113.453125","113.6015625","113.8515625"
"ZN","119.328125","119.171875","118.765625","119.734375","119.984375","120.390625"
"ZB","142.875","142.5","141.59375","143.78125","144.3125","145.21875"
"UB","156.3125","155.8125","154.53125","157.59375","158.375","159.65625"
"ZC","377","373.5","363","387.5","394.5","405"
"ZS","994.25","986.5","964.25","1016.5","1031","1053.25"
"ZW","499.25","493.25","476.75","515.75","526.25","542.75"
"TN","126.921875","126.703125","126.15625","127.46875","127.796875","128.34375"
"6S","101.03","100.78","100.13","101.68","102.08","102.73"
"NQ","7097.5","7046.5","6969","7175","7201.5","7279"
"NIY","22380","22205","21940","22645","22735","23000"
"YM","24636","24476","24206","24906","25016","25286"
"FGBL","160.58","160.34","159.75","161.17","161.52","162.11"
"FGBX","173.58","172.94","171.3","175.22","176.22","177.86"
"FDAX","12707.5","12643","12513.5","12837","12902","13031.5"
"FBTP","126.98","125.83","123.94","128.87","129.61","131.5"
"FOAT","152.45","152.27","151.76","152.96","153.29","153.8"
"FESX","3455","3444","3421","3478","3490","3513"
"R","122.55","122.38","122.02","122.91","123.1","123.46"
"Z","7690.5","7655","7584.5","7761","7796","7866.5"
