"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2786.5","2776","2760","2802.5","2808","2824"
"6E","1.17625","1.17215","1.1651","1.1833","1.18625","1.1933"
"6B","132.67","132.3","131.59","133.38","133.72","134.43"
"6J","90.1","89.945","89.525","90.52","90.785","91.205"
"6A","74.37","74.08","73.57","74.88","75.1","75.61"
"6C","76.18","76.045","75.795","76.43","76.545","76.795"
"NG","2.769","2.75","2.699","2.82","2.852","2.903"
"CL","73.66","73.22","72.28","74.6","75.1","76.04"
"RB","214.74","213.44","210.79","217.39","218.74","221.39"
"SI","15.95","15.81","15.55","16.21","16.33","16.59"
"HG","281","278.05","271.7","287.35","290.75","297.1"
"GC","1248.7","1241.9","1229.1","1261.5","1267.5","1280.3"
"ZT","105.765625","105.75","105.6875","105.828125","105.875","105.9375"
"ZF","113.359375","113.3203125","113.203125","113.4765625","113.5546875","113.671875"
"ZN","119.96875","119.90625","119.75","120.125","120.21875","120.375"
"ZB","144.875","144.75","144.4375","145.1875","145.375","145.6875"
"UB","159.65625","159.46875","159","160.125","160.40625","160.875"
"ZC","356","351.5","341.5","366","371.5","381.5"
"ZS","862.25","853.25","835","880.5","889.75","908"
"ZW","484.25","476.25","456.5","504","515.75","535.5"
"TN","127.90625","127.828125","127.609375","128.125","128.265625","128.484375"
"6S","101.04","100.74","100.22","101.56","101.78","102.3"
"NQ","7264","7226.25","7154.5","7335.75","7369.75","7441.5"
"NIY","22145","22060","21905","22300","22370","22525"
"YM","24811","24696","24520","24987","25048","25224"
"FGBL","162.25","162.11","161.82","162.54","162.69","162.98"
"FGBX","176.94","176.6","175.98","177.56","177.84","178.46"
"FDAX","12536.5","12473.5","12364.5","12645.5","12691.5","12800.5"
"FBTP","127.3","127.01","126.38","127.93","128.27","128.9"
"FOAT","154.55","154.43","154.21","154.77","154.87","155.09"
"FESX","3451","3437","3412","3476","3487","3512"
"R","122.78","122.63","122.28","123.13","123.33","123.68"
"Z","7617","7597.5","7559.5","7655","7673.5","7711.5"
