"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2590.25","2586","2578","2598.25","2602","2610"
"6E","1.1823","1.18055","1.17655","1.1863","1.18855","1.19255"
"6B","133.01","132.72","132.22","133.51","133.72","134.22"
"6J","89.905","89.765","89.52","90.15","90.255","90.5"
"6A","75.98","75.83","75.49","76.32","76.51","76.85"
"6C","78.585","78.44","78.125","78.9","79.07","79.385"
"NG","2.911","2.854","2.76","3.005","3.042","3.136"
"CL","57.66","57.3","56.49","58.47","58.92","59.73"
"RB","175.4","174.62","172.9","177.12","178.06","179.78"
"SI","17.055","17.005","16.92","17.14","17.175","17.26"
"HG","312.25","310.8","307.7","315.35","317","320.1"
"GC","1288.8","1285.5","1280.3","1294","1295.9","1301.1"
"ZT","107.46875","107.453125","107.421875","107.5","107.515625","107.546875"
"ZF","116.9609375","116.9296875","116.890625","117","117.0078125","117.046875"
"ZN","125.03125","124.9375","124.796875","125.171875","125.21875","125.359375"
"ZB","154.25","154","153.5","154.75","155","155.5"
"UB","167.84375","167.5","166.75","168.59375","169","169.75"
"ZC","356","355.25","354","357.25","357.75","359"
"ZS","997","997","997","997","997","997"
"ZW","440","439.5","438.25","441.25","442","443.25"
"TN","134.25","134.109375","133.859375","134.5","134.609375","134.859375"
"6S","101.87","101.71","101.37","102.21","102.39","102.73"
"NQ","6379.25","6368.75","6349.25","6398.75","6407.75","6427.25"
"NIY","22320","22240","22080","22480","22560","22720"
"YM","23445","23404","23332","23517","23548","23620"
"FGBL","162.94","162.82","162.62","163.14","163.22","163.42"
"FGBX","167.3","166.98","166.44","167.84","168.06","168.6"
"FDAX","12918.5","12842","12702.5","13058","13121","13260.5"
"FBTP","140.19","139.98","139.57","140.6","140.8","141.21"
"FOAT","158.66","158.55","158.31","158.9","159.03","159.27"
"FESX","3547","3528","3494","3581","3596","3630"
"R","125.09","124.86","124.48","125.47","125.62","126"
"Z","7385","7355.5","7307","7433.5","7452.5","7501"
