"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2487.75","2478.25","2460.75","2505.25","2513.25","2530.75"
"6E","1.1862","1.18245","1.1723","1.19635","1.20275","1.2129"
"6B","134.47","133.9","132.55","135.82","136.6","137.95"
"6J","89.445","88.935","88.125","90.255","90.555","91.365"
"6A","79.13","78.92","78.45","79.6","79.86","80.33"
"6C","80.765","80.55","80.1","81.215","81.45","81.9"
"NG","2.962","2.936","2.867","3.031","3.074","3.143"
"CL","50.98","49.75","47.88","52.85","53.49","55.36"
"RB","163.35","159.95","154.53","168.77","170.79","176.21"
"SI","16.94","16.73","16.38","17.29","17.43","17.78"
"HG","292.25","290.7","287.3","295.65","297.5","300.9"
"GC","1298.7","1285.9","1265.1","1319.5","1327.5","1348.3"
"ZT","107.90625","107.859375","107.796875","107.96875","107.984375","108.046875"
"ZF","117.71875","117.5703125","117.328125","117.9609375","118.0546875","118.296875"
"ZN","125.828125","125.578125","125.1875","126.21875","126.359375","126.75"
"ZB","154.34375","153.75","152.8125","155.28125","155.625","156.5625"
"UB","167.21875","166.40625","165.09375","168.53125","169.03125","170.34375"
"ZC","351.75","349.75","346.25","355.25","356.75","360.25"
"ZS","966.25","961.25","946.75","980.75","990.25","1004.75"
"ZW","447.5","440.75","430.5","457.75","461.25","471.5"
"TN","135.125","134.734375","134.109375","135.75","135.984375","136.609375"
"6S","103.38","102.74","101.67","104.45","104.88","105.95"
"NQ","5829","5781.25","5671","5939.25","6001.75","6112"
"NIY","20090","19995","19790","20295","20405","20610"
"YM","22199","22122","21975","22346","22416","22563"
"FGBL","161.39","160.84","160","162.23","162.52","163.36"
"FGBX","164","163","161.38","165.62","166.24","167.86"
"FDAX","12541.5","12500.5","12419","12623","12663.5","12745"
"FBTP","134.67","134.23","133.51","135.39","135.67","136.39"
"FOAT","155.42","154.93","154.15","156.2","156.49","157.27"
"FESX","3517","3506","3486","3537","3546","3566"
"R","123.8","123.49","122.96","124.33","124.55","125.08"
"Z","7237","7209","7160.5","7285.5","7306","7354.5"
