"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2824.5","2804","2770","2858.5","2872","2906"
"6E","1.1356","1.1323","1.1252","1.1427","1.1465","1.1536"
"6B","126.95","126.66","126.02","127.59","127.94","128.58"
"6J","90.13","89.89","89.365","90.655","90.94","91.465"
"6A","72.24","71.87","71.19","72.92","73.23","73.91"
"6C","75.895","75.75","75.41","76.235","76.43","76.77"
"NG","2.886","2.863","2.809","2.94","2.971","3.025"
"CL","64.77","64.09","63.04","65.82","66.19","67.24"
"RB","186.95","185.38","182.44","189.89","191.26","194.2"
"SI","14.42","14.12","13.62","14.92","15.12","15.62"
"HG","257.3","252.95","245.15","265.1","268.55","276.35"
"GC","1171.5","1159.1","1138.2","1192.4","1200.9","1221.8"
"ZT","105.765625","105.75","105.703125","105.8125","105.84375","105.890625"
"ZF","113.515625","113.4375","113.2734375","113.6796875","113.765625","113.9296875"
"ZN","120.140625","120","119.734375","120.40625","120.53125","120.796875"
"ZB","144.25","143.9375","143.40625","144.78125","145","145.53125"
"UB","157.96875","157.5","156.6875","158.78125","159.125","159.9375"
"ZC","376","372","365.25","382.75","385.5","392.25"
"ZS","877","857","826.25","907.75","918.5","949.25"
"ZW","533.25","524.25","508.5","549","555.75","571.5"
"TN","127.859375","127.65625","127.265625","128.25","128.4375","128.828125"
"6S","100.37","100.14","99.55","100.96","101.32","101.91"
"NQ","7358","7326.75","7258","7426.75","7464.25","7533"
"NIY","21990","21690","21215","22465","22640","23115"
"YM","25292","24992","24536","25748","25904","26360"
"FGBL","163.34","163.2","162.9","163.64","163.8","164.1"
"FGBX","179.32","178.9","178.02","180.2","180.66","181.54"
"FDAX","12184.5","12125.5","12026.5","12283.5","12323.5","12422.5"
"FBTP","122.48","121.8","120.65","123.63","124.1","125.25"
"FOAT","154.58","154.48","154.27","154.79","154.9","155.11"
"FESX","3361","3343","3313","3391","3403","3433"
"R","123.56","123.42","123.14","123.84","123.98","124.26"
"Z","7503","7450.5","7366.5","7587","7618.5","7702.5"
