"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2557","2553.75","2548","2562.75","2565.25","2571"
"6E","1.1792","1.17435","1.167","1.18655","1.18905","1.1964"
"6B","131.85","131.45","130.84","132.46","132.67","133.28"
"6J","88.525","88.245","87.53","89.24","89.675","90.39"
"6A","78.21","77.99","77.62","78.58","78.73","79.1"
"6C","79.955","79.65","79.175","80.43","80.6","81.075"
"NG","2.824","2.794","2.706","2.912","2.97","3.058"
"CL","51.97","51.67","51.09","52.55","52.83","53.41"
"RB","160.33","158.77","155.89","163.21","164.53","167.41"
"SI","16.91","16.82","16.63","17.1","17.2","17.39"
"HG","316.1","314.4","310","320.5","323.2","327.6"
"GC","1277.7","1272.3","1260.6","1289.4","1295.7","1307.4"
"ZT","107.65625","107.640625","107.609375","107.6875","107.703125","107.734375"
"ZF","117.1328125","117.0546875","116.875","117.3125","117.4140625","117.59375"
"ZN","124.984375","124.828125","124.453125","125.359375","125.578125","125.953125"
"ZB","152.5","152","150.71875","153.78125","154.5625","155.84375"
"UB","164.59375","163.84375","161.9375","166.5","167.65625","169.5625"
"ZC","347.5","346.25","343.5","350.25","351.75","354.5"
"ZS","981.5","979","973.5","987","990","995.5"
"ZW","427.5","425.25","419.25","433.5","437.25","443.25"
"TN","134.015625","133.765625","133.171875","134.609375","134.953125","135.546875"
"6S","102.07","101.77","101.16","102.68","102.99","103.6"
"NQ","6108.25","6097.5","6074.75","6131","6143","6165.75"
"NIY","21365","21280","21155","21490","21530","21655"
"YM","23010","22905","22744","23171","23227","23388"
"FGBL","161.96","161.74","161.13","162.57","162.96","163.57"
"FGBX","164.8","164.26","162.84","166.22","167.1","168.52"
"FDAX","12989.5","12950","12862.5","13077","13125","13212.5"
"FBTP","136.43","136.13","135.34","137.22","137.71","138.5"
"FOAT","156.41","156.18","155.56","157.03","157.42","158.04"
"FESX","3600","3591","3573","3618","3627","3645"
"R","124.27","124.05","123.48","124.84","125.19","125.76"
"Z","7494","7478","7448","7524","7538","7568"
