"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2679.5","2640.75","2578.25","2742","2765.75","2828.25"
"6E","1.2294","1.2252","1.2178","1.2368","1.24","1.2474"
"6B","137.8","137.23","136.15","138.88","139.39","140.47"
"6J","93.945","93.67","92.875","94.74","95.26","96.055"
"6A","77.35","77.09","76.66","77.78","77.95","78.38"
"6C","76.705","76.455","75.73","77.43","77.905","78.63"
"NG","2.681","2.658","2.616","2.723","2.742","2.784"
"CL","61.57","60.58","59","63.15","63.74","65.32"
"RB","190.07","186.66","181.39","195.34","197.2","202.47"
"SI","16.315","16.215","15.965","16.565","16.715","16.965"
"HG","310.35","307.9","303.75","314.5","316.2","320.35"
"GC","1316","1312","1301.7","1326.3","1332.6","1342.9"
"ZT","106.25","106.203125","106.109375","106.34375","106.390625","106.484375"
"ZF","113.8515625","113.6953125","113.296875","114.25","114.4921875","114.890625"
"ZN","119.765625","119.484375","118.78125","120.46875","120.890625","121.59375"
"ZB","142.5","141.875","140.4375","143.9375","144.75","146.1875"
"UB","154.4375","153.5625","151.5","156.5","157.6875","159.75"
"ZC","385.25","383","379.75","388.5","389.5","392.75"
"ZS","1070.25","1062.75","1051","1082","1086.25","1098"
"ZW","499.5","490","475.25","514.25","519.5","534.25"
"TN","127.59375","127.203125","126.21875","128.578125","129.171875","130.15625"
"6S","106.21","105.99","105.37","106.83","107.23","107.85"
"NQ","6780.75","6683.75","6526","6938.5","6999.25","7157"
"NIY","21025","20635","20030","21630","21845","22450"
"YM","24473","24083","23457","25099","25335","25961"
"FGBL","156.7","156.22","155.25","157.67","158.16","159.13"
"FGBX","159.44","158.12","155.46","162.1","163.44","166.1"
"FDAX","11833","11560","11115","12278","12450","12895"
"FBTP","134.36","133.98","133.32","135.02","135.3","135.96"
"FOAT","151.69","151.34","150.72","152.31","152.58","153.2"
"FESX","3309","3259","3178","3390","3421","3502"
"R","120.93","120.54","119.66","121.81","122.3","123.18"
"Z","7057.5","7008.5","6918","7148","7189.5","7280"
