"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2701","2688.25","2657.25","2732","2750.25","2781.25"
"6E","1.2322","1.22875","1.2198","1.24115","1.24665","1.2556"
"6B","139.52","139.04","138.14","140.42","140.84","141.74"
"6J","93.105","92.84","92.155","93.79","94.21","94.895"
"6A","78.57","78.37","77.81","79.13","79.49","80.05"
"6C","78.92","78.715","78.145","79.49","79.855","80.425"
"NG","2.585","2.555","2.488","2.652","2.689","2.756"
"CL","61.29","60.8","59.65","62.44","63.1","64.25"
"RB","191.8","190.15","186.15","195.8","198.15","202.15"
"SI","16.335","16.225","15.955","16.605","16.765","17.035"
"HG","317.7","316.35","313.3","320.75","322.45","325.5"
"GC","1324.4","1317.6","1297.7","1344.3","1357.4","1377.3"
"ZT","106.46875","106.421875","106.359375","106.53125","106.546875","106.609375"
"ZF","114.0625","113.921875","113.6953125","114.2890625","114.375","114.6015625"
"ZN","120.25","120.015625","119.640625","120.625","120.765625","121.140625"
"ZB","143.5","143.09375","142.375","144.21875","144.53125","145.25"
"UB","155.40625","154.875","153.75","156.53125","157.125","158.25"
"ZC","371.75","370","365.25","376.5","379.5","384.25"
"ZS","1028.25","1019.25","999.5","1048","1058.75","1078.5"
"ZW","457.75","453.25","439.5","471.5","480.75","494.5"
"TN","127.859375","127.546875","127.046875","128.359375","128.546875","129.046875"
"6S","106.56","106.04","104.86","107.74","108.4","109.58"
"NQ","6728.75","6667.25","6549","6847","6903.75","7022"
"NIY","21750","21645","21395","22000","22145","22395"
"YM","24809","24669","24325","25153","25357","25701"
"FGBL","158.02","157.64","157","158.66","158.92","159.56"
"FGBX","158.14","157.24","155.68","159.7","160.36","161.92"
"FDAX","12378.5","12268","12098","12548.5","12608","12778"
"FBTP","135.58","135.36","134.84","136.1","136.4","136.92"
"FOAT","152.28","151.98","151.41","152.85","153.12","153.69"
"FESX","3409","3383","3344","3448","3461","3500"
"R","121","120.58","119.94","121.64","121.86","122.5"
"Z","7173.5","7136.5","7070.5","7239.5","7268.5","7334.5"
