"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2809.75","2795.25","2757","2848","2871.75","2910"
"6E","1.23825","1.23235","1.2211","1.2495","1.25485","1.2661"
"6B","140.61","139.45","137.65","142.41","143.05","144.85"
"6J","91.85","91.52","90.88","92.49","92.8","93.44"
"6A","80.47","80.1","79.41","81.16","81.48","82.17"
"6C","80.92","80.65","80.205","81.365","81.54","81.985"
"NG","3.152","3.11","3.017","3.245","3.296","3.389"
"CL","63.75","63.01","61.37","65.39","66.29","67.93"
"RB","184.36","181.66","175.27","190.75","194.44","200.83"
"SI","16.97","16.88","16.625","17.225","17.39","17.645"
"HG","315.8","312.7","307","321.5","324.1","329.8"
"GC","1334.4","1328.8","1314.4","1348.8","1357.6","1372"
"ZT","106.625","106.59375","106.53125","106.6875","106.71875","106.78125"
"ZF","114.7109375","114.59375","114.3515625","114.953125","115.078125","115.3203125"
"ZN","121.46875","121.296875","120.890625","121.875","122.109375","122.515625"
"ZB","146.875","146.40625","145.21875","148.0625","148.78125","149.96875"
"UB","160.15625","159.4375","157.75","161.84375","162.8125","164.5"
"ZC","359.25","357","353.5","362.75","364","367.5"
"ZS","991","981.5","965.25","1007.25","1014","1030.25"
"ZW","451","444.75","435.25","460.5","463.75","473.25"
"TN","129.890625","129.65625","129.0625","130.484375","130.84375","131.4375"
"6S","106.94","106.42","105.48","107.88","108.3","109.24"
"NQ","6895.75","6850.25","6749.75","6996.25","7051.25","7151.75"
"NIY","22995","22800","22310","23485","23780","24270"
"YM","25888","25721","25261","26348","26641","27101"
"FGBL","158.75","158.58","158.2","159.13","159.34","159.72"
"FGBX","160.48","160.06","159.04","161.5","162.1","163.12"
"FDAX","13147.5","13096.5","12967","13277","13355.5","13485"
"FBTP","135.72","135.54","135.03","136.23","136.56","137.07"
"FOAT","152.81","152.64","152.24","153.21","153.44","153.84"
"FESX","3590","3576","3544","3622","3640","3672"
"R","122.25","122.13","121.82","122.56","122.75","123.06"
"Z","7507","7472","7389","7590","7638","7721"
