"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2552.25","2496.75","2336.25","2712.75","2817.75","2978.25"
"6E","1.2383","1.23345","1.2224","1.24935","1.25555","1.2666"
"6B","139.44","138.64","136.7","141.38","142.52","144.46"
"6J","90.89","90.395","89.385","91.9","92.415","93.425"
"6A","78.65","78.31","77.54","79.42","79.85","80.62"
"6C","79.595","79.21","78.275","80.53","81.08","82.015"
"NG","2.695","2.644","2.501","2.838","2.93","3.073"
"CL","63.28","62.41","60.5","65.19","66.23","68.14"
"RB","182.56","180.46","175.72","187.3","189.94","194.68"
"SI","16.5","16.335","15.99","16.845","17.025","17.37"
"HG","317.5","312.95","304.3","326.15","330.25","338.9"
"GC","1330.9","1325.2","1313","1343.1","1349.6","1361.8"
"ZT","106.59375","106.46875","106.21875","106.84375","106.96875","107.21875"
"ZF","114.375","113.953125","113.109375","115.21875","115.640625","116.484375"
"ZN","120.5625","119.84375","118.390625","122.015625","122.75","124.203125"
"ZB","144.0625","142.4375","139.15625","147.34375","149","152.28125"
"UB","156.21875","154.15625","149.84375","160.53125","162.78125","167.09375"
"ZC","357.25","355.5","352","360.75","362.5","366"
"ZS","967.5","965","957.75","974.75","979.5","986.75"
"ZW","437.5","435","428.5","444","448","454.5"
"TN","128.328125","127.328125","125.296875","130.359375","131.390625","133.421875"
"6S","106.83","106.39","105.37","107.85","108.43","109.45"
"NQ","6282","6134.75","5722.75","6694","6958.75","7370.75"
"NIY","20870","20340","18790","22420","23440","24990"
"YM","23291","22644","20909","25026","26114","27849"
"FGBL","157.41","156.72","155.1","159.03","159.96","161.58"
"FGBX","157.92","156.46","153.02","161.36","163.34","166.78"
"FDAX","12304.5","11921.5","11318.5","12907.5","13127.5","13730.5"
"FBTP","135.25","134.77","133.81","136.21","136.69","137.65"
"FOAT","152.06","151.74","151.07","152.73","153.08","153.75"
"FESX","3385","3294","3144","3535","3594","3744"
"R","121.2","120.99","120.57","121.62","121.83","122.25"
"Z","7115.5","6949.5","6675.5","7389.5","7497.5","7771.5"
