"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2760","2748.25","2727.5","2780.75","2789.75","2810.5"
"6E","1.1632","1.1601","1.1548","1.1685","1.1707","1.176"
"6B","132.06","131.72","131.08","132.7","133","133.64"
"6J","90.965","90.785","90.295","91.455","91.765","92.255"
"6A","73.55","73.41","73.02","73.94","74.19","74.58"
"6C","75.1","74.98","74.675","75.405","75.59","75.895"
"NG","2.928","2.892","2.836","2.984","3.004","3.06"
"CL","64.91","64.11","62.6","66.42","67.13","68.64"
"RB","198.99","196.85","192.27","203.57","206.01","210.59"
"SI","16.26","16.205","16.1","16.365","16.415","16.52"
"HG","302.05","300.1","296","306.15","308.3","312.4"
"GC","1270","1265.5","1256.8","1278.7","1282.9","1291.6"
"ZT","105.8125","105.78125","105.71875","105.875","105.90625","105.96875"
"ZF","113.1640625","113.0703125","112.8359375","113.3984375","113.5390625","113.7734375"
"ZN","119.453125","119.28125","118.875","119.859375","120.09375","120.5"
"ZB","143.0625","142.625","141.5625","144.125","144.75","145.8125"
"UB","156.6875","156","154.375","158.3125","159.25","160.875"
"ZC","370.5","365","355.5","380","384","393.5"
"ZS","900.75","890.75","872.75","918.75","926.75","944.75"
"ZW","489.5","479.75","464.5","504.75","510.25","525.5"
"TN","127.09375","126.84375","126.21875","127.71875","128.09375","128.71875"
"6S","100.94","100.71","100.26","101.39","101.61","102.06"
"NQ","7249.5","7185.5","7079.75","7355.25","7397","7502.75"
"NIY","22225","21975","21580","22620","22765","23160"
"YM","24588","24507","24293","24802","24935","25149"
"FGBL","161.33","161.14","160.78","161.69","161.86","162.22"
"FGBX","172.76","172.3","171.3","173.76","174.3","175.3"
"FDAX","12650.5","12609","12520","12739.5","12787","12876"
"FBTP","128.21","128.03","127.61","128.63","128.87","129.29"
"FOAT","153.72","153.6","153.34","153.98","154.12","154.38"
"FESX","3425","3414","3390","3449","3462","3486"
"R","122.73","122.57","122.25","123.05","123.21","123.53"
"Z","7536.5","7498.5","7411","7624","7673.5","7761"
