"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2809.5","2803","2792.25","2820.25","2824.5","2835.25"
"6E","1.1664","1.16285","1.1567","1.17255","1.17515","1.1813"
"6B","130.42","129.9","128.85","131.47","132","133.05"
"6J","88.79","88.61","88.3","89.1","89.23","89.54"
"6A","73.61","73.2","72.56","74.25","74.48","75.12"
"6C","75.635","75.295","74.75","76.18","76.385","76.93"
"NG","2.711","2.7","2.669","2.742","2.762","2.793"
"CL","66.73","65.72","64.09","68.36","68.98","70.61"
"RB","198.51","195.42","190.21","203.72","205.84","211.05"
"SI","15.45","15.325","15.115","15.66","15.745","15.955"
"HG","272.9","269.75","264.6","278.05","280.05","285.2"
"GC","1223.1","1218.3","1210.6","1230.8","1233.7","1241.4"
"ZT","105.75","105.734375","105.703125","105.78125","105.796875","105.828125"
"ZF","113.390625","113.3359375","113.2109375","113.515625","113.5859375","113.7109375"
"ZN","119.953125","119.859375","119.625","120.1875","120.328125","120.5625"
"ZB","144.4375","144.125","143.375","145.1875","145.625","146.375"
"UB","158.9375","158.5","157.40625","160.03125","160.6875","161.78125"
"ZC","359","357.25","353.75","362.5","364.25","367.75"
"ZS","852.25","846.5","835.5","863.25","868.5","879.5"
"ZW","490.75","486.75","475.75","501.75","508.75","519.75"
"TN","127.859375","127.703125","127.328125","128.234375","128.453125","128.828125"
"6S","100.27","99.96","99.45","100.78","100.98","101.49"
"NQ","7379","7353.25","7298.25","7434","7463.25","7518.25"
"NIY","22770","22685","22525","22930","23005","23165"
"YM","25099","25036","24926","25209","25256","25366"
"FGBL","162.73","162.52","162.08","163.17","163.4","163.84"
"FGBX","177.62","177.18","176.2","178.6","179.14","180.12"
"FDAX","12705","12660","12584.5","12780.5","12811","12886.5"
"FBTP","129.12","128.92","128.33","129.71","130.1","130.69"
"FOAT","154.92","154.78","154.46","155.24","155.42","155.74"
"FESX","3465","3451","3429","3487","3495","3517"
"R","123.3","122.91","122.18","124.03","124.37","125.1"
"Z","7595.5","7573","7535.5","7633","7648","7685.5"
