"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2555.25","2491.5","2387","2659.75","2700.5","2805"
"6E","1.22255","1.2191","1.2113","1.23035","1.2347","1.2425"
"6B","137.38","136.51","134.31","139.58","140.91","143.11"
"6J","91.745","91.185","90.125","92.805","93.305","94.365"
"6A","77.54","77.21","76.51","78.24","78.61","79.31"
"6C","78.995","78.68","78.06","79.615","79.92","80.54"
"NG","2.539","2.494","2.367","2.666","2.748","2.875"
"CL","58","56.81","54.25","60.56","61.93","64.49"
"RB","165.79","161.55","151.55","175.79","181.55","191.55"
"SI","16.05","15.955","15.685","16.32","16.495","16.765"
"HG","301.15","299","293.25","306.9","310.5","316.25"
"GC","1311.2","1306.8","1295.8","1322.2","1328.8","1339.8"
"ZT","106.625","106.515625","106.28125","106.859375","106.984375","107.21875"
"ZF","114.5390625","114.265625","113.7109375","115.09375","115.375","115.9296875"
"ZN","120.8125","120.4375","119.6875","121.5625","121.9375","122.6875"
"ZB","143.5625","143","141.84375","144.71875","145.3125","146.46875"
"UB","155.6875","154.84375","153.21875","157.3125","158.09375","159.71875"
"ZC","360.75","359.25","355.5","364.5","366.75","370.5"
"ZS","978.75","974.5","965","988.25","993.5","1003"
"ZW","446.25","443.25","435.25","454.25","459.25","467.25"
"TN","128.453125","128.03125","127.171875","129.3125","129.75","130.609375"
"6S","106.52","106.22","105.56","107.18","107.54","108.2"
"NQ","6240","6062.5","5777.5","6525","6632.5","6917.5"
"NIY","20685","20115","19115","21685","22115","23115"
"YM","23552","22936","21925","24563","24958","25969"
"FGBL","157.63","157.21","156.29","158.55","159.05","159.97"
"FGBX","158.64","157.82","155.98","160.48","161.5","163.34"
"FDAX","11872","11696","11314.5","12253.5","12459","12840.5"
"FBTP","135.33","135.02","134.18","136.17","136.7","137.54"
"FOAT","152.37","152.13","151.63","152.87","153.13","153.63"
"FESX","3251","3195","3078","3368","3429","3546"
"R","120.72","120.33","119.49","121.56","122.01","122.85"
"Z","6921","6825.5","6636.5","7110","7203.5","7392.5"
