"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2686","2660.75","2613.25","2733.5","2755.75","2803.25"
"6E","1.2295","1.22415","1.2151","1.23855","1.24225","1.2513"
"6B","138.94","138.2","136.97","140.17","140.66","141.89"
"6J","93.235","92.575","91.57","94.24","94.585","95.59"
"6A","78.04","77.63","76.95","78.72","78.99","79.67"
"6C","78.445","78.225","77.77","78.9","79.135","79.59"
"NG","2.608","2.583","2.532","2.659","2.685","2.736"
"CL","61.39","60","57.79","63.6","64.42","66.63"
"RB","193.47","190.87","186.58","197.76","199.45","203.74"
"SI","16.415","16.245","15.955","16.705","16.825","17.115"
"HG","318.25","312.35","303.4","327.2","330.25","339.2"
"GC","1325.7","1318.7","1307.5","1336.9","1341.1","1352.3"
"ZT","106.484375","106.453125","106.40625","106.53125","106.546875","106.59375"
"ZF","114.0703125","113.9296875","113.703125","114.296875","114.3828125","114.609375"
"ZN","120.1875","119.953125","119.578125","120.5625","120.703125","121.078125"
"ZB","142.6875","142.21875","141.3125","143.59375","144.03125","144.9375"
"UB","154.09375","153.5625","152.4375","155.21875","155.8125","156.9375"
"ZC","373","371.5","369","375.5","376.5","379"
"ZS","1038.75","1034","1024.75","1048","1052.5","1061.75"
"ZW","459.5","454.75","447.5","466.75","469.25","476.5"
"TN","127.625","127.3125","126.765625","128.171875","128.40625","128.953125"
"6S","106.74","106.13","105.19","107.68","108.01","108.95"
"NQ","6715.75","6643","6513.25","6845.5","6902.5","7032.25"
"NIY","21585","21460","21195","21850","21990","22255"
"YM","24686","24358","23806","25238","25462","26014"
"FGBL","158.36","157.95","157.3","159.01","159.25","159.9"
"FGBX","159.02","158.24","156.98","160.28","160.76","162.02"
"FDAX","12350","12209.5","11999","12560.5","12630.5","12841"
"FBTP","135.39","135.11","134.53","135.97","136.27","136.85"
"FOAT","152.51","152.14","151.55","153.1","153.32","153.91"
"FESX","3407","3375","3328","3454","3469","3516"
"R","121.41","121.11","120.62","121.9","122.09","122.58"
"Z","7196","7147","7073.5","7269.5","7294","7367.5"
