"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2712.75","2694.75","2666.75","2740.75","2750.75","2778.75"
"6E","1.1675","1.1631","1.15195","1.17865","1.1854","1.19655"
"6B","133.02","132.43","131.07","134.38","135.15","136.51"
"6J","90.395","89.795","88.69","91.5","92.005","93.11"
"6A","75.3","74.98","74.4","75.88","76.14","76.72"
"6C","77.56","77.21","76.6","78.17","78.43","79.04"
"NG","2.896","2.877","2.837","2.936","2.957","2.997"
"CL","71.32","70.8","69.82","72.3","72.76","73.74"
"RB","223.11","220.75","217.12","226.74","228.01","231.64"
"SI","16.295","16.19","15.935","16.55","16.7","16.955"
"HG","303.95","300.9","293.3","311.55","316.1","323.7"
"GC","1285.8","1281.9","1272.3","1295.4","1301.1","1310.7"
"ZT","105.9375","105.859375","105.734375","106.0625","106.109375","106.234375"
"ZF","113.1484375","112.921875","112.5703125","113.5","113.625","113.9765625"
"ZN","119","118.625","118.03125","119.59375","119.8125","120.40625"
"ZB","141.4375","140.6875","139.40625","142.71875","143.25","144.53125"
"UB","154.3125","153.40625","151.78125","155.9375","156.65625","158.28125"
"ZC","405","401.25","395.75","410.5","412.25","417.75"
"ZS","1031.5","1023.5","1011.25","1043.75","1048","1060.25"
"ZW","521.5","512.25","498","535.75","540.75","555"
"TN","126.640625","126.125","125.28125","127.484375","127.8125","128.65625"
"6S","100.27","99.94","99.12","101.09","101.58","102.4"
"NQ","6872","6786.75","6657.25","7001.5","7045.75","7175.25"
"NIY","22420","22215","21750","22885","23145","23610"
"YM","24700","24541","24293","24948","25037","25285"
"FGBL","159.28","158.8","158.05","160.03","160.3","161.05"
"FGBX","163.72","162.84","161.3","165.26","165.92","167.46"
"FDAX","12886.5","12798.5","12580.5","13104.5","13234.5","13452.5"
"FBTP","130.82","129.97","128.1","132.69","133.71","135.58"
"FOAT","153.46","153.18","152.65","153.99","154.24","154.77"
"FESX","3497","3475","3423","3549","3579","3631"
"R","121.93","121.57","121.03","122.47","122.65","123.19"
"Z","7724","7680","7570","7834","7900","8010"
