"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2557.75","2552.25","2537.25","2572.75","2582.25","2597.25"
"6E","1.1753","1.1734","1.1686","1.1801","1.183","1.1878"
"6B","131.87","131.53","130.91","132.49","132.77","133.39"
"6J","87.83","87.525","86.89","88.465","88.795","89.43"
"6A","77.86","77.7","77.33","78.23","78.44","78.81"
"6C","79","78.87","78.59","79.28","79.43","79.71"
"NG","2.956","2.922","2.859","3.019","3.048","3.111"
"CL","51.65","51.41","50.86","52.2","52.51","53.06"
"RB","163.02","162.13","160.07","165.08","166.25","168.31"
"SI","16.92","16.77","16.52","17.17","17.27","17.52"
"HG","316.5","314.2","310.75","319.95","321.1","324.55"
"GC","1274.8","1268.8","1258","1285.6","1290.4","1301.2"
"ZT","107.65625","107.625","107.5625","107.71875","107.75","107.8125"
"ZF","117.078125","116.984375","116.828125","117.234375","117.296875","117.453125"
"ZN","124.765625","124.609375","124.34375","125.03125","125.140625","125.40625"
"ZB","151.9375","151.53125","150.8125","152.65625","152.96875","153.6875"
"UB","163.6875","163.125","162.0625","164.75","165.25","166.3125"
"ZC","346","340.5","332.25","354.25","357","365.25"
"ZS","986.75","982.75","975.75","993.75","996.75","1003.75"
"ZW","428","419","405","442","447","461"
"TN","133.65625","133.453125","133.09375","134.015625","134.171875","134.53125"
"6S","101.49","101.27","100.77","101.99","102.27","102.77"
"NQ","6043","6021","5958.5","6105.5","6146","6208.5"
"NIY","21565","21475","21250","21790","21925","22150"
"YM","23189","23149","23044","23294","23359","23464"
"FGBL","161.55","161.41","161.16","161.8","161.91","162.16"
"FGBX","163.56","163.14","162.44","164.26","164.54","165.24"
"FDAX","12956.5","12916.5","12825","13048","13099.5","13191"
"FBTP","136.78","136.39","135.75","137.42","137.67","138.31"
"FOAT","156.01","155.84","155.54","156.31","156.44","156.74"
"FESX","3588","3574","3545","3617","3632","3661"
"R","124.34","124.08","123.66","124.76","124.92","125.34"
"Z","7471.5","7448","7405","7514.5","7534","7577"
