"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2538.25","2501.75","2413.75","2626.25","2677.75","2765.75"
"6E","1.23425","1.23175","1.22585","1.24015","1.24355","1.24945"
"6B","140.59","140.33","139.77","141.15","141.45","142.01"
"6J","94.525","94.11","93.41","95.225","95.51","96.21"
"6A","76.37","76.21","75.76","76.82","77.11","77.56"
"6C","77.23","77.06","76.585","77.705","78.01","78.485"
"NG","2.637","2.59","2.483","2.744","2.804","2.911"
"CL","62.09","61.17","58.6","64.66","66.31","68.88"
"RB","194.24","191.86","184.97","201.13","205.64","212.53"
"SI","16.44","16.21","15.865","16.785","16.9","17.245"
"HG","303.45","301.95","298.65","306.75","308.55","311.85"
"GC","1334.3","1321.7","1301.8","1354.2","1361.5","1381.4"
"ZT","106.296875","106.21875","106.09375","106.421875","106.46875","106.59375"
"ZF","114.390625","114.203125","113.890625","114.703125","114.828125","115.140625"
"ZN","121.015625","120.75","120.3125","121.453125","121.625","122.0625"
"ZB","146.125","145.5","144.40625","147.21875","147.6875","148.78125"
"UB","159.6875","158.8125","157.3125","161.1875","161.8125","163.3125"
"ZC","385.25","383.5","378.25","390.5","394","399.25"
"ZS","1027.5","1019.5","995.25","1051.75","1068","1092.25"
"ZW","442.5","438.5","427.25","453.75","461","472.25"
"TN","129.65625","129.296875","128.6875","130.265625","130.515625","131.125"
"6S","105.19","105","104.6","105.59","105.8","106.2"
"NQ","6286.75","6180","5923","6543.75","6694","6951"
"NIY","20785","20525","19865","21445","21845","22505"
"YM","23201","22849","22025","24025","24497","25321"
"FGBL","23201","22849","22025","24025","24497","25321"
"FGBX","23201","22849","22025","24025","24497","25321"
"FDAX","23201","22849","22025","24025","24497","25321"
"FBTP","23201","22849","22025","24025","24497","25321"
"FOAT","23201","22849","22025","24025","24497","25321"
"FESX","23201","22849","22025","24025","24497","25321"
"R","23201","22849","22025","24025","24497","25321"
"Z","23201","22849","22025","24025","24497","25321"
