"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2643","2624","2593","2674","2686","2717"
"6E","1.2329","1.2277","1.2191","1.2415","1.2449","1.2535"
"6B","138.5","138.06","137.18","139.38","139.82","140.7"
"6J","92.34","91.65","90.5","93.49","93.95","95.1"
"6A","78.32","78.07","77.61","78.78","78.99","79.45"
"6C","79.26","79.075","78.725","79.61","79.775","80.125"
"NG","2.56","2.527","2.455","2.632","2.671","2.743"
"CL","58.51","57.84","56.57","59.78","60.38","61.65"
"RB","166.11","163.7","159.65","170.16","171.8","175.85"
"SI","16.415","16.305","16.085","16.635","16.745","16.965"
"HG","310.6","304.9","296.15","319.35","322.4","331.15"
"GC","1325.3","1320.1","1311.1","1334.3","1338.1","1347.1"
"ZT","106.640625","106.609375","106.546875","106.703125","106.734375","106.796875"
"ZF","114.5703125","114.5","114.34375","114.7265625","114.8125","114.96875"
"ZN","120.84375","120.703125","120.421875","121.125","121.265625","121.546875"
"ZB","144.21875","143.84375","143.125","144.9375","145.28125","146"
"UB","156.25","155.75","154.75","157.25","157.75","158.75"
"ZC","365.75","364.75","362.5","368","369.25","371.5"
"ZS","1002.75","993.5","979","1017.25","1022.5","1037"
"ZW","457.5","454.25","446.25","465.5","470.25","478.25"
"TN","128.484375","128.265625","127.828125","128.921875","129.140625","129.578125"
"6S","106.79","106.3","105.44","107.65","108.02","108.88"
"NQ","6500.75","6441","6347.75","6594","6627.5","6720.75"
"NIY","20840","20480","19690","21630","22060","22850"
"YM","24444","24261","23966","24739","24851","25146"
"FGBL","157.9","157.7","157.24","158.36","158.62","159.08"
"FGBX","158.66","158.12","156.84","159.94","160.68","161.96"
"FDAX","12157.5","12118.5","12014","12262","12327.5","12432"
"FBTP","135.11","134.79","133.99","135.91","136.39","137.19"
"FOAT","152.43","152.24","151.79","152.88","153.14","153.59"
"FESX","3330","3318","3287","3361","3380","3411"
"R","120.73","120.52","120.02","121.23","121.52","122.02"
"Z","7093","7072.5","7021","7144.5","7175.5","7227"
