"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2765.25","2747.75","2721.5","2791.5","2800.25","2826.5"
"6E","1.1819","1.17775","1.1696","1.19005","1.19405","1.2022"
"6B","134.31","133.86","133.08","135.09","135.42","136.2"
"6J","91.695","91.41","90.875","92.23","92.48","93.015"
"6A","75.69","75.34","74.68","76.35","76.66","77.32"
"6C","77.055","76.645","75.995","77.705","77.945","78.595"
"NG","2.866","2.841","2.782","2.925","2.959","3.018"
"CL","65.29","64.84","63.95","66.18","66.62","67.51"
"RB","209.92","208.32","205.38","212.86","214.2","217.14"
"SI","16.645","16.545","16.345","16.845","16.945","17.145"
"HG","326.4","322.85","317.3","331.95","333.95","339.5"
"GC","1299","1295.3","1288.8","1305.5","1308.3","1314.8"
"ZT","105.890625","105.828125","105.71875","106","106.046875","106.15625"
"ZF","113.2421875","113.1171875","112.828125","113.53125","113.6953125","113.984375"
"ZN","119.40625","119.203125","118.75","119.859375","120.109375","120.5625"
"ZB","142.78125","142.40625","141.46875","143.71875","144.28125","145.21875"
"UB","156.28125","155.75","154.40625","157.625","158.4375","159.78125"
"ZC","374.75","371.5","366.25","380","382","387.25"
"ZS","962.75","956.25","943.25","975.75","982.25","995.25"
"ZW","511","502.25","482.5","530.75","541.75","561.5"
"TN","126.96875","126.71875","126.125","127.5625","127.90625","128.5"
"6S","101.96","101.54","100.64","102.86","103.34","104.24"
"NQ","7124.5","7072.75","6990.75","7206.5","7236.75","7318.75"
"NIY","22465","22300","21960","22805","22980","23320"
"YM","25168","25015","24776","25407","25493","25732"
"FGBL","160.03","159.66","158.77","160.92","161.44","162.33"
"FGBX","172.54","171.62","169.56","174.6","175.74","177.8"
"FDAX","12617.5","12502","12301.5","12818","12903","13103.5"
"FBTP","121.77","121.25","119.93","123.09","123.89","125.21"
"FOAT","151.41","151.19","150.64","151.96","152.29","152.84"
"FESX","3409","3390","3355","3444","3460","3495"
"R","121.56","121.3","120.6","122.26","122.7","123.4"
"Z","7639.5","7600","7524","7715.5","7752","7828"
