"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2771.25","2754.75","2730","2796","2804.25","2829"
"6E","1.1785","1.1761","1.1704","1.1842","1.1875","1.1932"
"6B","132.24","131.54","129.95","133.83","134.72","136.31"
"6J","90.49","90.32","89.885","90.925","91.19","91.625"
"6A","74.38","74.07","73.54","74.91","75.13","75.66"
"6C","76.235","76.105","75.785","76.555","76.745","77.065"
"NG","2.808","2.789","2.742","2.855","2.883","2.93"
"CL","73.16","72.46","71.23","74.39","74.92","76.15"
"RB","211.86","208.87","204.08","216.65","218.45","223.24"
"SI","16.045","15.955","15.76","16.24","16.345","16.54"
"HG","282.05","279.05","273.3","287.8","290.55","296.3"
"GC","1254.6","1249.7","1238.7","1265.6","1271.7","1282.7"
"ZT","105.828125","105.8125","105.765625","105.875","105.90625","105.953125"
"ZF","113.453125","113.390625","113.2265625","113.6171875","113.71875","113.8828125"
"ZN","120.03125","119.9375","119.671875","120.296875","120.46875","120.734375"
"ZB","144.875","144.625","143.90625","145.59375","146.0625","146.78125"
"UB","159.59375","159.1875","158.125","160.65625","161.3125","162.375"
"ZC","362.5","358","348.25","372.25","377.5","387.25"
"ZS","859.75","847.5","815.75","891.5","911","942.75"
"ZW","503.75","499.25","489.75","513.25","518.25","527.75"
"TN","127.984375","127.84375","127.4375","128.390625","128.65625","129.0625"
"6S","101.13","100.84","100.1","101.87","102.32","103.06"
"NQ","7254.5","7209","7139.25","7324.25","7348.5","7418.25"
"NIY","21925","21665","21275","22315","22445","22835"
"YM","24560","24347","24019","24888","25003","25331"
"FGBL","162.42","162.22","161.87","162.77","162.92","163.27"
"FGBX","176.86","176.14","174.66","178.34","179.1","180.58"
"FDAX","12492.5","12443","12360.5","12575","12608","12690.5"
"FBTP","127.2","126.75","126","127.95","128.25","129"
"FOAT","154.61","154.46","154.19","154.88","155","155.27"
"FESX","3446","3435","3415","3466","3475","3495"
"R","122.83","122.5","121.9","123.43","123.7","124.3"
"Z","7578.5","7525","7435","7668.5","7705","7795"
