"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2663.25","2658.75","2649.5","2672.5","2677.25","2686.5"
"6E","1.17865","1.17555","1.16825","1.18595","1.19015","1.19745"
"6B","133.4","133.12","132.42","134.1","134.52","135.22"
"6J","88.4","88.255","87.96","88.695","88.845","89.14"
"6A","75.21","74.88","74.28","75.81","76.08","76.68"
"6C","77.615","77.42","76.95","78.085","78.36","78.83"
"NG","2.622","2.565","2.398","2.789","2.899","3.066"
"CL","56.49","55.85","54.18","58.16","59.19","60.86"
"RB","167.35","164.94","158.29","174","178.24","184.89"
"SI","15.605","15.535","15.355","15.785","15.895","16.075"
"HG","300.75","299.15","296.65","303.25","304.15","306.65"
"GC","1237.4","1233.1","1223.6","1246.9","1252.1","1261.6"
"ZT","107.0625","107.03125","106.96875","107.125","107.15625","107.21875"
"ZF","116.171875","116.09375","115.9296875","116.3359375","116.421875","116.5859375"
"ZN","123.96875","123.828125","123.5","124.296875","124.484375","124.8125"
"ZB","152.1875","151.6875","150.6875","153.1875","153.6875","154.6875"
"UB","165.78125","165.09375","163.8125","167.0625","167.65625","168.9375"
"ZC","345.75","344","338.75","351","354.5","359.75"
"ZS","972","968","957","983","990","1001"
"ZW","408.25","405.5","397.75","416","421","428.75"
"TN","133.265625","133.03125","132.53125","133.765625","134.03125","134.53125"
"6S","101.36","101.16","100.69","101.83","102.1","102.57"
"NQ","6388.25","6373.75","6340.5","6421.5","6440.25","6473.5"
"NIY","22770","22695","22530","22935","23025","23190"
"YM","24449","24355","24199","24605","24667","24823"
"FGBL","163.09","162.91","162.46","163.54","163.81","164.26"
"FGBX","166.68","166.18","164.9","167.96","168.74","170.02"
"FDAX","13105","13041.5","12941","13205.5","13242.5","13343"
"FBTP","139.39","139.04","138.14","140.29","140.84","141.74"
"FOAT","157.09","156.93","156.52","157.5","157.75","158.16"
"FESX","3563","3544","3514","3593","3604","3634"
"R","124.63","124.5","124.2","124.93","125.1","125.4"
"Z","7462.5","7426.5","7371","7518","7537.5","7593"
