"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2776","2765.25","2745.5","2795.75","2804.75","2824.5"
"6E","1.1854","1.1832","1.17825","1.19035","1.1931","1.19805"
"6B","133.99","133.57","132.64","134.92","135.43","136.36"
"6J","91.27","91.03","90.39","91.91","92.31","92.95"
"6A","75.95","75.81","75.52","76.24","76.39","76.68"
"6C","76.93","76.71","76.285","77.355","77.56","77.985"
"NG","2.92","2.892","2.842","2.97","2.992","3.042"
"CL","65.21","64.32","62.87","66.66","67.22","68.67"
"RB","208.79","207.08","204.02","211.85","213.2","216.26"
"SI","16.82","16.69","16.485","17.025","17.1","17.305"
"HG","323.6","321.5","316.1","329","332.3","337.7"
"GC","1298.8","1294.3","1286.1","1307","1310.7","1318.9"
"ZT","105.84375","105.8125","105.75","105.90625","105.9375","106"
"ZF","113.1953125","113.140625","113.0078125","113.328125","113.40625","113.5390625"
"ZN","119.34375","119.234375","119.015625","119.5625","119.671875","119.890625"
"ZB","142.5625","142.28125","141.71875","143.125","143.40625","143.96875"
"UB","156.03125","155.65625","154.90625","156.78125","157.15625","157.90625"
"ZC","363.25","359.25","347.5","375","382.75","394.5"
"ZS","947","940.5","921.5","966","978.5","997.5"
"ZW","508.75","503","487.75","524","533.5","548.75"
"TN","126.875","126.71875","126.421875","127.171875","127.3125","127.609375"
"6S","102.2","102.01","101.68","102.53","102.67","103"
"NQ","7161.75","7127.75","7068.25","7221.25","7246.75","7306.25"
"NIY","22685","22450","22090","23045","23170","23530"
"YM","25267","25186","25030","25423","25498","25654"
"FGBL","159.47","159.19","158.55","160.11","160.47","161.11"
"FGBX","170.92","170.16","168.32","172.76","173.84","175.68"
"FDAX","12742.5","12655","12501.5","12896","12962","13115.5"
"FBTP","123.96","122.9","121.19","125.67","126.32","128.03"
"FOAT","150.91","150.65","150.04","151.52","151.87","152.48"
"FESX","3440","3407","3354","3493","3513","3566"
"R","121.45","121.23","120.84","121.84","122.01","122.4"
"Z","7697.5","7646","7558","7785.5","7822","7910"
