"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2755.5","2738","2695.25","2798.25","2823.5","2866.25"
"6E","1.243","1.23705","1.2277","1.25235","1.25575","1.2651"
"6B","139.63","138.9","137.72","140.81","141.26","142.44"
"6J","93.94","93.44","92.54","94.84","95.24","96.14"
"6A","78.47","78.23","77.72","78.98","79.25","79.76"
"6C","77.05","76.665","75.77","77.945","78.455","79.35"
"NG","2.772","2.757","2.723","2.806","2.825","2.859"
"CL","60.01","59.3","57.62","61.69","62.66","64.34"
"RB","186.06","183.49","178.65","190.9","193.17","198.01"
"SI","16.515","16.4","16.21","16.705","16.78","16.97"
"HG","311.3","308.85","304.9","315.25","316.75","320.7"
"GC","1320.3","1313.4","1302.4","1331.3","1335.4","1346.4"
"ZT","106.234375","106.203125","106.140625","106.296875","106.328125","106.390625"
"ZF","113.9765625","113.8671875","113.640625","114.203125","114.3203125","114.546875"
"ZN","120.109375","119.890625","119.484375","120.515625","120.703125","121.109375"
"ZB","143.53125","142.96875","141.96875","144.53125","144.96875","145.96875"
"UB","155.90625","155.03125","153.625","157.3125","157.84375","159.25"
"ZC","389.5","387","381.75","394.75","397.5","402.75"
"ZS","1042.5","1036.5","1026","1053","1057.5","1068"
"ZW","482","477.25","464.75","494.5","502.25","514.75"
"TN","128.171875","127.84375","127.265625","128.75","129","129.578125"
"6S","106.38","105.93","105.21","107.1","107.37","108.09"
"NQ","7019.25","6955.25","6794.75","7179.75","7276.25","7436.75"
"NIY","21440","21285","20895","21830","22065","22455"
"YM","24879","24708","24278","25309","25568","25998"
"FGBL","157.23","156.99","156.57","157.65","157.83","158.25"
"FGBX","160.9","160.46","159.6","161.76","162.18","163.04"
"FDAX","12071","11931","11591","12411","12611","12951"
"FBTP","135.88","135.66","135.23","136.31","136.52","136.95"
"FOAT","152.25","152.04","151.69","152.6","152.74","153.09"
"FESX","3270","3239","3164","3345","3389","3464"
"R","121.17","120.97","120.54","121.6","121.83","122.26"
"Z","7082.5","7033","6914","7201.5","7271","7390"
