"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2835.5","2828.25","2815.75","2848","2853.25","2865.75"
"6E","1.1652","1.1616","1.1513","1.1755","1.1822","1.1925"
"6B","131","130.62","129.54","132.08","132.78","133.86"
"6J","90.02","89.84","89.32","90.54","90.88","91.4"
"6A","73.46","73.14","72.23","74.37","74.96","75.87"
"6C","76.41","76.235","75.85","76.795","77.005","77.39"
"NG","2.748","2.734","2.705","2.777","2.792","2.821"
"CL","69.1","68.59","67.69","70","70.39","71.29"
"RB","209.22","206.79","203.01","213","214.35","218.13"
"SI","15.365","15.23","14.935","15.66","15.82","16.115"
"HG","279.2","276.55","270.3","285.45","289.05","295.3"
"GC","1219.9","1214.1","1200.7","1233.3","1240.9","1254.3"
"ZT","105.65625","105.640625","105.609375","105.6875","105.703125","105.734375"
"ZF","113.0078125","112.9453125","112.7890625","113.1640625","113.2578125","113.4140625"
"ZN","119.234375","119.125","118.859375","119.5","119.65625","119.921875"
"ZB","142.40625","142.15625","141.5","143.0625","143.46875","144.125"
"UB","156.03125","155.6875","154.78125","156.9375","157.5","158.40625"
"ZC","373.5","371","365.5","379","382","387.5"
"ZS","867.75","859.25","836.75","890.25","904.25","926.75"
"ZW","528.5","520.5","500","549","561.5","582"
"TN","126.8125","126.640625","126.25","127.203125","127.421875","127.8125"
"6S","100.79","100.62","100.15","101.26","101.56","102.03"
"NQ","7388.75","7347","7276.25","7459.5","7488.5","7559.25"
"NIY","22545","22465","22330","22680","22735","22870"
"YM","25431","25336","25177","25590","25654","25813"
"FGBL","161.92","161.66","161.18","162.4","162.62","163.1"
"FGBX","176.22","175.74","174.8","177.16","177.62","178.56"
"FDAX","12714.5","12619","12469.5","12864","12918","13067.5"
"FBTP","127.36","127.15","126.74","127.77","127.97","128.38"
"FOAT","153.94","153.7","153.25","154.39","154.6","155.05"
"FESX","3487","3470","3445","3512","3520","3545"
"R","123.01","122.86","122.58","123.29","123.42","123.7"
"Z","7585.5","7562","7519.5","7628","7647","7689.5"
