"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2721","2706.75","2679.25","2748.5","2761.75","2789.25"
"6E","1.2401","1.2363","1.22975","1.24665","1.2494","1.25595"
"6B","139.86","139.34","138.44","140.76","141.14","142.04"
"6J","93.905","93.6","93.05","94.455","94.7","95.25"
"6A","78.91","78.77","78.42","79.26","79.47","79.82"
"6C","79.48","79.255","78.85","79.885","80.065","80.47"
"NG","2.541","2.523","2.467","2.597","2.635","2.691"
"CL","61.24","60.92","59.99","62.17","62.78","63.71"
"RB","192.18","191.15","188.1","195.23","197.25","200.3"
"SI","16.625","16.54","16.425","16.74","16.77","16.885"
"HG","321.3","317.75","312.7","326.35","327.85","332.9"
"GC","1351.8","1347.5","1342.3","1357","1357.9","1363.1"
"ZT","106.484375","106.453125","106.390625","106.546875","106.578125","106.640625"
"ZF","114.203125","114.1015625","113.9453125","114.359375","114.4140625","114.5703125"
"ZN","120.453125","120.3125","120.078125","120.6875","120.78125","121.015625"
"ZB","144","143.75","143.28125","144.46875","144.6875","145.15625"
"UB","156.21875","156","155.4375","156.78125","157.125","157.6875"
"ZC","367.25","366.75","366.25","367.75","367.75","368.25"
"ZS","1020","1018.5","1015.75","1022.75","1024","1026.75"
"ZW","457.75","457.5","457","458.25","458.5","459"
"TN","128.125","127.953125","127.640625","128.4375","128.578125","128.890625"
"6S","107.66","107.26","106.61","108.31","108.56","109.21"
"NQ","6759","6731","6673","6817","6847","6905"
"NIY","21760","21645","21345","22060","22245","22545"
"YM","25087","24937","24661","25363","25489","25765"
"FGBL","158.13","157.98","157.64","158.47","158.66","159"
"FGBX","158.44","158.02","156.96","159.5","160.14","161.2"
"FDAX","12311.5","12249","12079.5","12481","12588","12757.5"
"FBTP","135.54","135.15","134.16","136.53","137.13","138.12"
"FOAT","152.39","152.18","151.68","152.89","153.18","153.68"
"FESX","3388","3372","3331","3429","3454","3495"
"R","121.03","120.94","120.76","121.21","121.3","121.48"
"Z","7177","7145","7055","7267","7325","7415"
