"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2696","2670","2613.25","2752.75","2783.5","2840.25"
"6E","1.1726","1.16745","1.1593","1.18075","1.18375","1.1919"
"6B","132.87","132.45","131.77","133.55","133.81","134.49"
"6J","91.6","91.285","90.785","92.1","92.285","92.785"
"6A","73.88","73.7","73.25","74.33","74.6","75.05"
"6C","75.115","74.98","74.66","75.435","75.62","75.94"
"NG","2.901","2.882","2.848","2.935","2.95","2.984"
"CL","67.49","66.91","65.4","69","69.93","71.44"
"RB","202.19","200.99","198.49","204.69","205.99","208.49"
"SI","16.335","16.26","16.075","16.52","16.63","16.815"
"HG","298","295.05","287.85","305.2","309.45","316.65"
"GC","1265.2","1261.5","1253.3","1273.4","1277.9","1286.1"
"ZT","105.875","105.84375","105.796875","105.921875","105.9375","105.984375"
"ZF","113.4375","113.3359375","113.171875","113.6015625","113.6640625","113.828125"
"ZN","119.875","119.734375","119.46875","120.140625","120.265625","120.53125"
"ZB","144.0625","143.75","143.21875","144.59375","144.8125","145.34375"
"UB","158.03125","157.65625","156.96875","158.71875","159.03125","159.71875"
"ZC","367.75","364","354","377.75","384","394"
"ZS","885.25","875","846.5","913.75","932","960.5"
"ZW","480.5","470.25","443","507.75","524.75","552"
"TN","127.75","127.546875","127.203125","128.09375","128.234375","128.578125"
"6S","101.94","101.71","101.36","102.29","102.41","102.76"
"NQ","6972.75","6871.75","6646","7198.5","7323.25","7549"
"NIY","21925","21695","21170","22450","22745","23270"
"YM","24037","23796","23268","24565","24852","25380"
"FGBL","161.98","161.73","161.2","162.51","162.79","163.32"
"FGBX","174.14","173.48","172.08","175.54","176.28","177.68"
"FDAX","12165.5","12058.5","11774.5","12449.5","12626.5","12910.5"
"FBTP","125.11","124.53","123.23","126.41","127.13","128.43"
"FOAT","153.63","153.44","153.01","154.06","154.3","154.73"
"FESX","3340","3315","3253","3402","3439","3501"
"R","122.6","122.33","121.79","123.14","123.41","123.95"
"Z","7372.5","7304","7118","7558.5","7676","7862"
