"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2552.25","2548.25","2541.75","2558.75","2561.25","2567.75"
"6E","1.1815","1.1799","1.17615","1.18525","1.1874","1.19115"
"6B","132.4","132.09","131.31","133.18","133.65","134.43"
"6J","89.175","88.99","88.5","89.665","89.97","90.46"
"6A","78.25","78.09","77.64","78.7","78.99","79.44"
"6C","79.665","79.445","78.95","80.16","80.435","80.93"
"NG","2.912","2.877","2.81","2.979","3.011","3.078"
"CL","51.41","50.94","50","52.35","52.82","53.76"
"RB","159.02","158.1","155.5","161.62","163.3","165.9"
"SI","17.18","16.99","16.645","17.525","17.68","18.025"
"HG","314.95","305.95","291.55","329.35","334.75","349.15"
"GC","1294.9","1286.7","1271.8","1309.8","1316.5","1331.4"
"ZT","107.671875","107.625","107.515625","107.78125","107.84375","107.953125"
"ZF","117.2578125","117.1640625","116.9140625","117.5078125","117.6640625","117.9140625"
"ZN","125.3125","125.1875","124.859375","125.640625","125.84375","126.171875"
"ZB","153.46875","153.25","152.71875","154","154.3125","154.84375"
"UB","165.9375","165.5625","164.78125","166.71875","167.125","167.90625"
"ZC","349","347.75","344.5","352.25","354.25","357.5"
"ZS","987.5","984.25","975.25","996.5","1002.25","1011.25"
"ZW","433.75","431.25","424.5","440.5","444.75","451.5"
"TN","134.484375","134.34375","133.96875","134.859375","135.09375","135.46875"
"6S","102.71","102.54","102.14","103.11","103.34","103.74"
"NQ","6105","6090","6067","6128","6136","6159"
"NIY","21235","21135","20980","21390","21445","21600"
"YM","22847","22797","22719","22925","22953","23031"
"FGBL","162.06","161.67","161.04","162.69","162.93","163.56"
"FGBX","164.76","163.9","162.52","166.14","166.66","168.04"
"FDAX","12974","12949.5","12904","13019.5","13040.5","13086"
"FBTP","136.32","135.83","135.01","137.14","137.47","138.29"
"FOAT","156.44","156.02","155.36","157.1","157.34","158"
"FESX","3591","3585","3572","3604","3611","3624"
"R","123.7","123.2","122.41","124.49","124.78","125.57"
"Z","7484.5","7466","7427","7523.5","7544","7583"
