"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2601","2583.25","2539.25","2645","2671.25","2715.25"
"6E","1.2341","1.2299","1.2232","1.2408","1.2433","1.25"
"6B","141.29","140.85","140.06","142.08","142.43","143.22"
"6J","93.77","93.48","92.98","94.27","94.48","94.98"
"6A","76.69","76.32","75.74","77.27","77.48","78.06"
"6C","78.335","77.835","77.055","79.115","79.395","80.175"
"NG","2.655","2.618","2.557","2.716","2.74","2.801"
"CL","62.37","61.33","59.68","64.02","64.63","66.28"
"RB","195.88","193.33","189.22","199.99","201.55","205.66"
"SI","16.38","16.225","15.995","16.61","16.685","16.915"
"HG","304.8","301.9","297.15","309.55","311.4","316.15"
"GC","1333.1","1326.1","1315","1344.2","1348.3","1359.4"
"ZT","106.265625","106.25","106.203125","106.3125","106.34375","106.390625"
"ZF","114.2265625","114.140625","113.9765625","114.390625","114.46875","114.6328125"
"ZN","120.75","120.609375","120.34375","121.015625","121.140625","121.40625"
"ZB","145.59375","145.09375","144.25","146.4375","146.78125","147.625"
"UB","158.5625","157.8125","156.5","159.875","160.4375","161.75"
"ZC","388.25","386","381.75","392.5","394.5","398.75"
"ZS","1034.75","1022.75","999.75","1057.75","1068.75","1091.75"
"ZW","477.25","464","442.75","498.5","506.5","527.75"
"TN","129.203125","128.953125","128.53125","129.625","129.796875","130.21875"
"6S","104.8","104.45","103.91","105.34","105.53","106.07"
"NQ","6433.75","6370.25","6215.75","6588.25","6679.25","6833.75"
"NIY","21425","21250","20890","21785","21970","22330"
"YM","23845","23678","23262","24261","24510","24926"
"FGBL","159.2","159.1","158.86","159.44","159.58","159.82"
"FGBX","164.72","164.46","163.86","165.32","165.66","166.26"
"FDAX","12187.5","12119","11957","12349.5","12443","12605"
"FBTP","138.78","138.55","138.16","139.17","139.33","139.72"
"FOAT","154.28","154.18","153.98","154.48","154.58","154.78"
"FESX","3319","3306","3276","3349","3366","3396"
"R","122.22","122.09","121.87","122.44","122.53","122.75"
"Z","7075.5","7037","6963.5","7149","7184","7257.5"
