"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2706.75","2695","2665.75","2736","2753.5","2782.75"
"6E","1.23475","1.22835","1.2178","1.2453","1.24945","1.26"
"6B","140.9","139.97","138.48","142.39","142.95","144.44"
"6J","94.43","94.06","93.405","95.085","95.37","96.025"
"6A","76.93","76.3","75.23","78","78.44","79.51"
"6C","76.845","76.17","75.065","77.95","78.38","79.485"
"NG","2.613","2.589","2.52","2.682","2.727","2.796"
"CL","63.99","62.81","60.86","65.94","66.71","68.66"
"RB","198.95","195.68","190.39","204.24","206.26","211.55"
"SI","16.17","15.92","15.43","16.66","16.9","17.39"
"HG","302","298.1","290.7","309.4","312.9","320.3"
"GC","1308.5","1295.6","1268.7","1335.4","1349.4","1376.3"
"ZT","106.140625","106.078125","105.96875","106.25","106.296875","106.40625"
"ZF","113.640625","113.4765625","113.171875","113.9453125","114.0859375","114.390625"
"ZN","119.703125","119.453125","118.96875","120.1875","120.421875","120.90625"
"ZB","143","142.46875","141.46875","144","144.46875","145.46875"
"UB","155.34375","154.625","153.21875","156.75","157.4375","158.84375"
"ZC","374.25","373.25","371.75","375.75","376.25","377.75"
"ZS","1024","1018.25","1006","1036.25","1042.75","1055"
"ZW","448.75","444","436.5","456.25","459","466.5"
"TN","127.625","127.28125","126.609375","128.296875","128.625","129.296875"
"6S","105.51","105.02","104.19","106.34","106.68","107.51"
"NQ","6835.75","6787.5","6682","6941.25","6998.5","7104"
"NIY","21055","20970","20730","21295","21450","21690"
"YM","24606","24486","24176","24916","25106","25416"
"FGBL","157.73","157.59","157.29","158.03","158.19","158.49"
"FGBX","162.64","162.32","161.64","163.32","163.68","164.36"
"FDAX","12234","12158","12013.5","12378.5","12447","12591.5"
"FBTP","136.68","136.51","136.09","137.1","137.35","137.77"
"FOAT","152.78","152.64","152.37","153.05","153.18","153.45"
"FESX","3291","3272","3232","3331","3352","3392"
"R","120.62","120.31","119.61","121.32","121.71","122.41"
"Z","6910.5","6872","6795.5","6987","7025","7101.5"
