"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2631.75","2611","2577.75","2665","2677.5","2710.75"
"6E","1.1999","1.1962","1.1862","1.2099","1.2162","1.2262"
"6B","135.77","135.08","133.27","137.58","138.7","140.51"
"6J","91.13","90.925","90.39","91.665","91.995","92.53"
"6A","74.6","74.3","73.57","75.33","75.76","76.49"
"6C","77.595","77.295","76.76","78.13","78.365","78.9"
"NG","2.77","2.737","2.681","2.826","2.849","2.905"
"CL","66.47","65.69","63.73","68.43","69.61","71.57"
"RB","206.33","203.9","198.05","212.18","215.6","221.45"
"SI","16.01","15.895","15.6","16.305","16.485","16.78"
"HG","301.35","298.9","293.2","307.05","310.3","316"
"GC","1300.7","1294.5","1280.1","1315.1","1323.3","1337.7"
"ZT","105.953125","105.9375","105.890625","106","106.03125","106.078125"
"ZF","113.3046875","113.2578125","113.125","113.4375","113.5234375","113.65625"
"ZN","119.3125","119.234375","119.03125","119.515625","119.640625","119.84375"
"ZB","142.875","142.625","142.03125","143.46875","143.8125","144.40625"
"UB","155.71875","155.34375","154.5","156.5625","157.03125","157.875"
"ZC","401.75","397.75","391.75","407.75","409.75","415.75"
"ZS","1044.5","1036","1022.5","1058","1063","1076.5"
"ZW","514","498.5","475.5","537","544.5","567.5"
"TN","127.359375","127.25","126.953125","127.65625","127.84375","128.140625"
"6S","100.51","100.28","99.63","101.16","101.58","102.23"
"NQ","6601","6510","6350","6761","6830","6990"
"NIY","22445","22345","22170","22620","22695","22870"
"YM","23824","23578","23152","24250","24430","24856"
"FGBL","23824","23578","23152","24250","24430","24856"
"FGBX","23824","23578","23152","24250","24430","24856"
"FDAX","23824","23578","23152","24250","24430","24856"
"FBTP","23824","23578","23152","24250","24430","24856"
"FOAT","23824","23578","23152","24250","24430","24856"
"FESX","23824","23578","23152","24250","24430","24856"
"R","122.22","122","121.64","122.58","122.72","123.08"
"Z","7448","7425.5","7376","7497.5","7524.5","7574"
