"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2712","2700","2677","2735","2746","2769"
"6E","1.236","1.23065","1.2219","1.24475","1.24815","1.2569"
"6B","138.34","137.74","136.65","139.43","139.92","141.01"
"6J","93.97","93.735","93.22","94.485","94.765","95.28"
"6A","77.69","77.2","76.35","78.54","78.9","79.75"
"6C","77.085","76.64","75.875","77.85","78.17","78.935"
"NG","2.716","2.682","2.628","2.77","2.79","2.844"
"CL","62.12","61.65","60.62","63.15","63.71","64.74"
"RB","191.88","190.45","187.76","194.57","195.83","198.52"
"SI","16.495","16.21","15.73","16.975","17.17","17.65"
"HG","313.15","310.4","305.4","318.15","320.4","325.4"
"GC","1324.3","1313.3","1294.6","1343","1350.7","1369.4"
"ZT","106.234375","106.203125","106.140625","106.296875","106.328125","106.390625"
"ZF","113.875","113.765625","113.546875","114.09375","114.203125","114.421875"
"ZN","119.828125","119.640625","119.265625","120.203125","120.390625","120.765625"
"ZB","142.84375","142.28125","141.3125","143.8125","144.21875","145.1875"
"UB","154.9375","154.1875","152.875","156.25","156.8125","158.125"
"ZC","386.5","384.75","382.25","389","389.75","392.25"
"ZS","1071","1067.25","1060.25","1078","1081.25","1088.25"
"ZW","499","491.25","479.25","511","515.25","527.25"
"TN","127.734375","127.4375","126.875","128.296875","128.5625","129.125"
"6S","106.15","105.9","105.26","106.79","107.18","107.82"
"NQ","6875.5","6843.25","6780.25","6938.5","6969.25","7032.25"
"NIY","21420","21200","20790","21830","22020","22430"
"YM","24689","24525","24185","25029","25205","25545"
"FGBL","156.19","155.82","155.03","156.98","157.4","158.19"
"FGBX","158.86","158.12","156.7","160.28","160.96","162.38"
"FDAX","12053.5","11997.5","11836","12215","12320.5","12482"
"FBTP","134.41","133.97","132.99","135.39","135.93","136.91"
"FOAT","151.19","150.82","150.06","151.95","152.34","153.1"
"FESX","3344","3331","3296","3379","3401","3436"
"R","120.68","120.3","119.68","121.3","121.54","122.16"
"Z","7115.5","7091","7031","7175.5","7211","7271"
