"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2568.25","2563.5","2555.25","2576.5","2580","2588.25"
"6E","1.1661","1.1641","1.16075","1.16945","1.1708","1.17415"
"6B","132.39","131.76","130.8","133.35","133.68","134.64"
"6J","87.925","87.715","87.12","88.52","88.905","89.5"
"6A","76.28","76.03","75.45","76.86","77.19","77.77"
"6C","77.36","77.14","76.6","77.9","78.22","78.76"
"NG","2.851","2.807","2.687","2.971","3.047","3.167"
"CL","53.99","53.6","52.86","54.73","55.08","55.82"
"RB","170.75","168.26","163.71","175.3","177.36","181.91"
"SI","16.6","16.5","16.25","16.85","17","17.25"
"HG","308.45","306.85","302.75","312.55","315.05","319.15"
"GC","1266.6","1262.8","1252.9","1276.5","1282.6","1292.5"
"ZT","107.65625","107.625","107.5625","107.71875","107.75","107.8125"
"ZF","117.1171875","117.0546875","116.90625","117.265625","117.3515625","117.5"
"ZN","124.84375","124.75","124.53125","125.0625","125.1875","125.40625"
"ZB","152.1875","151.90625","151.4375","152.65625","152.84375","153.3125"
"UB","164.3125","163.875","163.15625","165.03125","165.3125","166.03125"
"ZC","344.5","343.25","340","347.75","349.75","353"
"ZS","981.75","979","973","987.75","991","997"
"ZW","414.25","410.25","400.25","424.25","430.25","440.25"
"TN","133.78125","133.640625","133.34375","134.078125","134.234375","134.53125"
"6S","100.3","100.1","99.64","100.76","101.02","101.48"
"NQ","6226.75","6204","6165.75","6265","6280.5","6318.75"
"NIY","21960","21715","21340","22335","22465","22840"
"YM","23281","23236","23157","23360","23394","23473"
"FGBL","162.52","162.3","161.93","162.89","163.04","163.41"
"FGBX","165.38","164.64","163.52","166.5","166.88","168"
"FDAX","165.38","164.64","163.52","166.5","166.88","168"
"FBTP","139.25","138.91","138.4","139.76","139.93","140.44"
"FOAT","157.21","156.97","156.59","157.59","157.73","158.11"
"FESX","3661","3644","3617","3688","3698","3725"
"R","124.19","124.06","123.76","124.49","124.66","124.96"
"Z","7448.5","7430","7393","7485.5","7504","7541"
