"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2693.25","2663.25","2615","2741.5","2759.75","2808"
"6E","1.23885","1.2364","1.23095","1.2443","1.2473","1.25275"
"6B","138.64","138.26","137.62","139.28","139.54","140.18"
"6J","94.085","93.825","93.17","94.74","95.135","95.79"
"6A","77.82","77.49","76.93","78.38","78.61","79.17"
"6C","77.01","76.645","75.995","77.66","77.945","78.595"
"NG","2.753","2.728","2.686","2.795","2.812","2.854"
"CL","60.38","59.6","57.73","62.25","63.34","65.21"
"RB","189.1","187.18","182.44","193.84","196.66","201.4"
"SI","16.335","16.18","15.76","16.755","17.02","17.44"
"HG","311.75","309.9","306.05","315.6","317.6","321.45"
"GC","1320","1312.5","1294.2","1338.3","1349.1","1367.4"
"ZT","106.203125","106.171875","106.078125","106.296875","106.359375","106.453125"
"ZF","113.875","113.78125","113.515625","114.140625","114.3125","114.578125"
"ZN","119.890625","119.734375","119.328125","120.296875","120.546875","120.953125"
"ZB","142.75","142.40625","141.46875","143.6875","144.28125","145.21875"
"UB","154.84375","154.34375","153.0625","156.125","156.90625","158.1875"
"ZC","386.25","385.25","383","388.5","389.75","392"
"ZS","1059.75","1054.5","1040.75","1073.5","1082","1095.75"
"ZW","492.25","487.5","474.25","505.5","514","527.25"
"TN","127.796875","127.578125","127","128.375","128.734375","129.3125"
"6S","105.72","105.38","104.43","106.67","107.28","108.23"
"NQ","6837","6749.25","6612","6974.25","7023.75","7161"
"NIY","21260","21075","20780","21555","21665","21960"
"YM","24526","24256","23829","24953","25110","25537"
"FGBL","156.6","156.4","156.01","156.99","157.18","157.57"
"FGBX","159.66","158.98","157.74","160.9","161.46","162.7"
"FDAX","12062","11884","11601.5","12344.5","12449","12731.5"
"FBTP","135.01","134.66","134.05","135.62","135.88","136.49"
"FOAT","151.69","151.47","151.07","152.09","152.27","152.67"
"FESX","3341","3306","3249","3398","3420","3477"
"R","121.03","120.8","120.39","121.44","121.62","122.03"
"Z","7088.5","7031","6933","7186.5","7227","7325"
