"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2712","2700.5","2680.75","2731.75","2740","2759.75"
"6E","1.20715","1.20215","1.1938","1.2155","1.21885","1.2272"
"6B","135.51","135.17","134.64","136.04","136.23","136.76"
"6J","88.875","88.755","88.48","89.15","89.305","89.58"
"6A","78.31","77.97","77.46","78.82","78.99","79.5"
"6C","79.825","79.55","79.1","80.275","80.45","80.9"
"NG","2.797","2.714","2.495","3.016","3.152","3.371"
"CL","61.69","61.36","60.78","62.27","62.52","63.1"
"RB","178.63","176.59","173.33","181.89","183.11","186.37"
"SI","17.095","16.915","16.625","17.385","17.495","17.785"
"HG","323.95","321.6","316.35","329.2","332.1","337.35"
"GC","1310.1","1298.7","1278.8","1330","1338.5","1358.4"
"ZT","106.859375","106.828125","106.75","106.9375","106.984375","107.0625"
"ZF","115.75","115.640625","115.421875","115.96875","116.078125","116.296875"
"ZN","123.46875","123.28125","122.953125","123.796875","123.9375","124.265625"
"ZB","151.8125","151.34375","150.59375","152.5625","152.84375","153.59375"
"UB","165.8125","165.1875","164.21875","166.78125","167.125","168.09375"
"ZC","349.5","348.25","345","352.75","354.75","358"
"ZS","961.5","955.5","945.75","971.25","975","984.75"
"ZW","431.75","429.5","425.25","436","438","442.25"
"TN","132.796875","132.53125","132.109375","133.21875","133.375","133.796875"
"6S","102.82","102.55","102.09","103.28","103.47","103.93"
"NQ","6583.75","6564.25","6528.5","6619.5","6635.75","6671.5"
"NIY","23255","22880","22300","23835","24040","24620"
"YM","24930","24806","24610","25126","25198","25394"
"FGBL","161.33","161.07","160.61","161.79","161.99","162.45"
"FGBX","163.24","162.4","161.08","164.56","165.04","166.36"
"FDAX","13052.5","12948","12770.5","13230","13303","13480.5"
"FBTP","135.34","134.78","133.86","136.26","136.62","137.54"
"FOAT","154.99","154.75","154.36","155.38","155.53","155.92"
"FESX","3520","3483","3422","3581","3605","3666"
"R","124.51","124.36","124.07","124.8","124.94","125.23"
"Z","7620.5","7603","7573.5","7650","7662","7691.5"
