"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2570.25","2542.75","2471.5","2641.5","2685.25","2756.5"
"6E","1.2404","1.2362","1.22965","1.24695","1.2493","1.25585"
"6B","141.48","140.99","140.13","142.34","142.71","143.57"
"6J","95.605","95.25","94.655","96.2","96.44","97.035"
"6A","76.9","76.64","76.11","77.43","77.7","78.23"
"6C","77.485","77.105","76.42","78.17","78.475","79.16"
"NG","2.617","2.6","2.559","2.658","2.682","2.723"
"CL","64.68","63.47","61.61","66.54","67.19","69.05"
"RB","202.05","199.94","196.35","205.64","207.12","210.71"
"SI","16.415","16.245","15.95","16.71","16.835","17.13"
"HG","296.55","293.85","287.95","302.45","305.65","311.55"
"GC","1335.7","1321.5","1300","1357.2","1364.5","1386"
"ZT","106.25","106.21875","106.15625","106.3125","106.34375","106.40625"
"ZF","114.078125","113.9375","113.671875","114.34375","114.46875","114.734375"
"ZN","120.390625","120.1875","119.75","120.828125","121.0625","121.5"
"ZB","144.125","143.5625","142.375","145.3125","145.9375","147.125"
"UB","156.8125","156","154.3125","158.5","159.375","161.0625"
"ZC","371.5","366","357.25","380.25","383.5","392.25"
"ZS","1014","999.5","975","1038.5","1048.5","1073"
"ZW","450.75","441.25","426.5","465.5","470.75","485.5"
"TN","128.5625","128.265625","127.625","129.203125","129.546875","130.1875"
"6S","106.13","105.84","105.3","106.67","106.92","107.46"
"NQ","6478","6401.5","6204.5","6675","6795.5","6992.5"
"NIY","19935","19695","19025","20605","21035","21705"
"YM","23377","23143","22550","23970","24329","24922"
"FGBL","158.62","158.36","157.91","159.07","159.26","159.71"
"FGBX","164.4","163.9","162.94","165.36","165.82","166.78"
"FDAX","11779.5","11651.5","11411","12020","12132.5","12373"
"FBTP","137.17","136.72","136.04","137.85","138.08","138.76"
"FOAT","153.7","153.45","153.05","154.1","154.25","154.65"
"FESX","3181","3147","3086","3242","3269","3330"
"R","121.46","121.1","120.39","122.17","122.52","123.23"
"Z","6787.5","6728","6629.5","6886","6925","7023.5"
